Sutter Hospitalizations - by Zip Code 2022,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
95626,8.288,0.21,124.811,Rate is unstable interpret with caution
95645,0,,,Not applicable
95659,0,,,Not applicable
95668,0,,,Not applicable
95674,0,,,Not applicable
95692,45.767,5.224,235.777,Rate is unstable interpret with caution
95953,0,,,Not applicable
95957,152.572,3.863,1492.944,Rate is unstable interpret with caution
95982,35.08,0.888,337.152,Rate is unstable interpret with caution
95991,10.487,2.625,29.722,Rate is unstable interpret with caution
95993,3.219,0.385,17.928,Rate is unstable interpret with caution
California,12.843,12.495,13.2,Rate is stable
Sutter,8.158,5.437,20.327,Rate may be unstable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Inpatient Discharge Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
