Tuolumne Hospitalizations - by Zip Code 2019,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
95309,0,,,Not applicable
95310,40.411,1.023,943.393,Rate is unstable interpret with caution
95311,0,,,Not applicable
95321,0,,,Not applicable
95327,13.694,1.416,138.927,Rate is unstable interpret with caution
95329,19.495,0.494,338.896,Rate is unstable interpret with caution
95335,0,,,Not applicable
95346,0,,,Not applicable
95364,0,,,Not applicable
95370,27.065,10.735,60.669,Rate may be unstable
95372,0,,,Not applicable
95379,22.816,2.578,304.59,Rate is unstable interpret with caution
95383,0,,,Not applicable
California,9.808,9.509,10.114,Rate is stable
Tuolumne,13.975,6.778,28.84,Rate may be unstable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Inpatient Discharge Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
