Santa Clara Hospitalizations - by Zip Code 2017,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94022,2.809,0.071,56.886,Rate is unstable interpret with caution
94024,0,,,Not applicable
94035,0,,,Not applicable
94040,2.769,0.07,20.726,Rate is unstable interpret with caution
94041,0,,,Not applicable
94043,0,,,Not applicable
94085,0,,,Not applicable
94086,5.042,0.577,23.366,Rate is unstable interpret with caution
94087,4.799,0.981,19.299,Rate is unstable interpret with caution
94089,3.837,0.097,39.076,Rate is unstable interpret with caution
94301,4.127,0.104,44.209,Rate is unstable interpret with caution
94303,5.923,1.221,20.685,Rate is unstable interpret with caution
94304,0,,,Not applicable
94305,0,,,Not applicable
94306,2.566,0.065,25.418,Rate is unstable interpret with caution
94550,6.758,1.733,20.081,Rate is unstable interpret with caution
95002,0,,,Not applicable
95008,6.688,1.724,21.628,Rate is unstable interpret with caution
95013,0,,,Not applicable
95014,1.722,0.044,13.624,Rate is unstable interpret with caution
95020,8.767,2.777,21.959,Rate may be unstable
95023,5.037,1.017,18.047,Rate is unstable interpret with caution
95030,0,,,Not applicable
95032,20.62,5.55,61.378,Rate is unstable interpret with caution
95033,0,,,Not applicable
95035,2.965,0.359,11.585,Rate is unstable interpret with caution
95037,0,,,Not applicable
95046,0,,,Not applicable
95050,11.757,3.203,33.016,Rate is unstable interpret with caution
95051,3.754,0.451,16.331,Rate is unstable interpret with caution
95053,0,,,Not applicable
95054,0,,,Not applicable
95070,0,,,Not applicable
95076,2.028,0.243,9.461,Rate is unstable interpret with caution
95110,17.07,3.41,98.529,Rate is unstable interpret with caution
95111,8.377,3.055,24.709,Rate may be unstable
95112,7.393,2.003,23.696,Rate is unstable interpret with caution
95113,123.829,21.812,2572.355,Rate is unstable interpret with caution
95116,5.015,1.009,16.457,Rate is unstable interpret with caution
95117,6.132,0.725,30.876,Rate is unstable interpret with caution
95118,10.624,2.729,31.822,Rate is unstable interpret with caution
95119,0,,,Not applicable
95120,3.398,0.412,31.472,Rate is unstable interpret with caution
95121,13.002,4.02,32.16,Rate may be unstable
95122,3.148,0.365,14.499,Rate is unstable interpret with caution
95123,7.934,2.486,19.683,Rate may be unstable
95124,7.466,1.926,22.615,Rate is unstable interpret with caution
95125,9.303,2.528,26.456,Rate is unstable interpret with caution
95126,9.99,1.976,34.761,Rate is unstable interpret with caution
95127,1.458,0.037,9.545,Rate is unstable interpret with caution
95128,8.435,1.521,30.439,Rate is unstable interpret with caution
95129,4.061,0.488,19.661,Rate is unstable interpret with caution
95130,0,,,Not applicable
95131,2.33,0.059,27.492,Rate is unstable interpret with caution
95132,8.201,2.144,24.263,Rate is unstable interpret with caution
95133,2.208,0.056,20.084,Rate is unstable interpret with caution
95134,1.518,0.038,409.461,Rate is unstable interpret with caution
95135,3.496,0.089,40.877,Rate is unstable interpret with caution
95136,7.532,1.356,25.582,Rate is unstable interpret with caution
95138,8.592,0.992,67.381,Rate is unstable interpret with caution
95139,11.464,0.29,167.968,Rate is unstable interpret with caution
95140,0,,,Not applicable
95148,2.046,0.052,14.049,Rate is unstable interpret with caution
California,9.002,8.717,9.295,Rate is stable
Santa Clara,5.38,4.432,6.495,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Inpatient Discharge Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
