Alameda Hospitalizations - by Zip Code 2018,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94501,2.385,0.283,13.534,Rate is unstable interpret with caution
94502,0,,,Not applicable
94514,0,,,Not applicable
94536,4.615,1.24,14.054,Rate is unstable interpret with caution
94538,0.886,0.022,9.409,Rate is unstable interpret with caution
94539,0,,,Not applicable
94541,11.972,5.28,25.016,Rate may be unstable
94542,0,,,Not applicable
94544,0.966,0.024,7.751,Rate is unstable interpret with caution
94545,6.185,0.749,26.03,Rate is unstable interpret with caution
94546,6.126,1.08,21.659,Rate is unstable interpret with caution
94550,11.708,4.06,27.983,Rate may be unstable
94551,5.229,1.063,23.977,Rate is unstable interpret with caution
94552,11.928,0.302,66.456,Rate is unstable interpret with caution
94555,9.138,1.107,35.992,Rate is unstable interpret with caution
94560,1.499,0.038,12.813,Rate is unstable interpret with caution
94566,1.494,0.038,19.748,Rate is unstable interpret with caution
94568,7.07,1.382,24.368,Rate is unstable interpret with caution
94577,3.561,0.364,16.015,Rate is unstable interpret with caution
94578,5.871,1.037,23.705,Rate is unstable interpret with caution
94579,0,,,Not applicable
94580,14.062,4.247,39.573,Rate may be unstable
94586,0,,,Not applicable
94587,0.905,0.023,8.478,Rate is unstable interpret with caution
94588,14.625,4.343,40.057,Rate may be unstable
94601,9.65,3.048,27.699,Rate may be unstable
94602,7.053,0.84,28.638,Rate is unstable interpret with caution
94603,29.351,12.395,64.259,Rate may be unstable
94605,19.692,9.184,39.032,Rate may be unstable
94606,4.241,0.485,21.542,Rate is unstable interpret with caution
94607,3.343,0.085,31.985,Rate is unstable interpret with caution
94608,3.225,0.39,38.921,Rate is unstable interpret with caution
94609,0,,,Not applicable
94610,5.673,0.624,40.115,Rate is unstable interpret with caution
94611,1.233,0.031,24.252,Rate is unstable interpret with caution
94612,23.436,5.902,150.162,Rate is unstable interpret with caution
94613,0,,,Not applicable
94618,3.69,0.093,51.617,Rate is unstable interpret with caution
94619,15.016,3.973,43.791,Rate is unstable interpret with caution
94621,16.654,3.157,54.413,Rate is unstable interpret with caution
94702,0,,,Not applicable
94703,6.679,0.773,39.58,Rate is unstable interpret with caution
94704,19.795,0.501,264.16,Rate is unstable interpret with caution
94705,5.822,0.147,72.714,Rate is unstable interpret with caution
94706,4.431,0.112,42.349,Rate is unstable interpret with caution
94707,0,,,Not applicable
94708,3.034,0.077,72.829,Rate is unstable interpret with caution
94709,0,,,Not applicable
94710,9.104,0.23,211.726,Rate is unstable interpret with caution
94720,0,,,Not applicable
95391,12.845,0.325,324.253,Rate is unstable interpret with caution
Alameda,5.588,4.57,6.803,Rate is stable
California,8.385,8.11,8.665,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Inpatient Discharge Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
