Orange Hospitalizations - by Zip Code 2017,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
90620,4.724,0.952,17.032,Rate is unstable interpret with caution
90621,7.14,1.471,30.573,Rate is unstable interpret with caution
90623,8.978,1.083,52.538,Rate is unstable interpret with caution
90630,3.11,0.368,16.237,Rate is unstable interpret with caution
90631,6.778,2.097,17.065,Rate may be unstable
90680,12.323,3.214,39.077,Rate is unstable interpret with caution
90716,0,,,Not applicable
90720,10.238,0.996,42.967,Rate is unstable interpret with caution
90740,1.718,0.044,40.191,Rate is unstable interpret with caution
90742,0,,,Not applicable
90743,0,,,Not applicable
92530,18.04,8.905,41.547,Rate may be unstable
92602,0,,,Not applicable
92603,0,,,Not applicable
92604,7.148,0.796,29.994,Rate is unstable interpret with caution
92606,4.07,0.103,44.557,Rate is unstable interpret with caution
92610,0,,,Not applicable
92612,9.832,1.491,45.395,Rate is unstable interpret with caution
92614,42.64,11.237,128.688,Rate is unstable interpret with caution
92617,0,,,Not applicable
92618,5.322,0.135,42.946,Rate is unstable interpret with caution
92620,14.106,4.916,34.547,Rate may be unstable
92624,20.683,0.524,189.701,Rate is unstable interpret with caution
92625,2.011,0.051,131,Rate is unstable interpret with caution
92626,10.214,3.646,25.06,Rate may be unstable
92627,12.321,5.557,27.239,Rate may be unstable
92629,23.31,7.041,59.191,Rate may be unstable
92630,12.267,5.153,25.767,Rate may be unstable
92637,49.55,7.085,26647.564,Rate is unstable interpret with caution
92646,5.457,1.4,17.893,Rate is unstable interpret with caution
92647,14.078,6.387,27.623,Rate may be unstable
92648,14.916,6.106,34.387,Rate may be unstable
92649,6.994,1.233,28.444,Rate is unstable interpret with caution
92651,1.817,0.046,31.887,Rate is unstable interpret with caution
92653,24.119,9.622,53.585,Rate may be unstable
92655,0,,,Not applicable
92656,4.597,0.94,22.316,Rate is unstable interpret with caution
92657,0,,,Not applicable
92660,3.649,0.092,22.976,Rate is unstable interpret with caution
92661,0,,,Not applicable
92662,0,,,Not applicable
92663,14.986,1.982,59.642,Rate is unstable interpret with caution
92672,23.019,9.939,49.982,Rate may be unstable
92673,7.907,0.954,37.332,Rate is unstable interpret with caution
92675,26.097,11.364,53.957,Rate may be unstable
92676,0,,,Not applicable
92677,7.571,2.004,20.447,Rate is unstable interpret with caution
92679,10.275,1.602,39.737,Rate is unstable interpret with caution
92683,6.806,2.622,15.784,Rate may be unstable
92688,17.973,6.636,50.007,Rate may be unstable
92691,14.243,6.03,30.663,Rate may be unstable
92692,18.043,7.372,38.404,Rate may be unstable
92694,7.469,0.189,131.113,Rate is unstable interpret with caution
92697,0,,,Not applicable
92701,2.434,0.062,22.647,Rate is unstable interpret with caution
92703,1.451,0.037,11.314,Rate is unstable interpret with caution
92704,6.036,2.182,16.104,Rate may be unstable
92705,14.814,5.9,32.31,Rate may be unstable
92706,3.078,0.078,24.9,Rate is unstable interpret with caution
92707,6.191,1.465,21.982,Rate is unstable interpret with caution
92708,4.936,1.017,16.632,Rate is unstable interpret with caution
92780,6.526,1.767,18.799,Rate is unstable interpret with caution
92782,2.672,0.068,56.63,Rate is unstable interpret with caution
92801,13.839,6.077,28.903,Rate may be unstable
92802,4.139,0.493,19.056,Rate is unstable interpret with caution
92804,16.797,9.066,28.897,Rate is stable
92805,9.396,3.352,27.036,Rate may be unstable
92806,4.821,0.571,21.21,Rate is unstable interpret with caution
92807,9.054,1.846,30.004,Rate is unstable interpret with caution
92808,4.016,0.102,40.529,Rate is unstable interpret with caution
92821,5.021,0.607,20.586,Rate is unstable interpret with caution
92823,0,,,Not applicable
92831,6.108,0.705,25.224,Rate is unstable interpret with caution
92832,7.215,0.782,34.089,Rate is unstable interpret with caution
92833,5.779,1.178,18.822,Rate is unstable interpret with caution
92835,6.513,0.789,41.414,Rate is unstable interpret with caution
92840,13.134,5.458,28.156,Rate may be unstable
92841,3.663,0.093,21.501,Rate is unstable interpret with caution
92843,3.592,0.433,16.286,Rate is unstable interpret with caution
92844,5.882,0.698,30.262,Rate is unstable interpret with caution
92845,11.663,1.113,49.295,Rate is unstable interpret with caution
92861,0,,,Not applicable
92862,0,,,Not applicable
92865,14.439,1.514,58.727,Rate is unstable interpret with caution
92866,18.8,2.277,70.445,Rate is unstable interpret with caution
92867,1.64,0.042,14.192,Rate is unstable interpret with caution
92868,7.877,0.951,45.817,Rate is unstable interpret with caution
92869,13.195,4.134,32.98,Rate may be unstable
92870,2.078,0.053,12.677,Rate is unstable interpret with caution
92886,1.358,0.034,13.578,Rate is unstable interpret with caution
92887,2.584,0.065,39.464,Rate is unstable interpret with caution
California,9.002,8.717,9.295,Rate is stable
Orange,8.188,7.248,9.227,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Inpatient Discharge Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
