Sonoma Hospitalizations - by Zip Code 2018,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94515,0,,,Not applicable
94922,0,,,Not applicable
94923,0,,,Not applicable
94928,11.209,4.496,27.895,Rate may be unstable
94931,0,,,Not applicable
94951,33.856,0.857,285.108,Rate is unstable interpret with caution
94952,15.019,3.569,42.558,Rate is unstable interpret with caution
94954,3.117,0.079,17.931,Rate is unstable interpret with caution
94972,0,,,Not applicable
95401,1.891,0.048,17.861,Rate is unstable interpret with caution
95403,4.638,0.534,19.05,Rate is unstable interpret with caution
95404,5.602,1.073,21.327,Rate is unstable interpret with caution
95405,16.14,3.165,55.943,Rate is unstable interpret with caution
95407,0,,,Not applicable
95409,13.563,2.224,49.456,Rate is unstable interpret with caution
95412,0,,,Not applicable
95421,0,,,Not applicable
95425,0,,,Not applicable
95436,17.165,3.512,136.385,Rate is unstable interpret with caution
95439,0,,,Not applicable
95441,0,,,Not applicable
95442,0,,,Not applicable
95444,0,,,Not applicable
95446,37.932,9.872,325.967,Rate is unstable interpret with caution
95448,20.198,4.821,66.179,Rate is unstable interpret with caution
95450,0,,,Not applicable
95452,0,,,Not applicable
95462,0,,,Not applicable
95465,0,,,Not applicable
95472,1.92,0.049,28.786,Rate is unstable interpret with caution
95476,11.988,3.573,33.158,Rate may be unstable
95480,0,,,Not applicable
95492,9.933,1.919,33.679,Rate is unstable interpret with caution
95497,0,,,Not applicable
California,8.385,8.11,8.665,Rate is stable
Sonoma,8.207,6.005,11.1,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Inpatient Discharge Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
