Riverside Hospitalizations - by Zip Code 2011,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
91752,9.829,2.018,43.258,Rate is unstable interpret with caution
92028,5.199,1.004,19.651,Rate is unstable interpret with caution
92059,95.807,2.426,1578.481,Rate is unstable interpret with caution
92201,7.207,1.962,19.638,Rate is unstable interpret with caution
92203,10.39,2.083,40.219,Rate is unstable interpret with caution
92210,0,,,Not applicable
92211,34.536,4.663,121.252,Rate is unstable interpret with caution
92220,11.061,2.11,36.128,Rate is unstable interpret with caution
92223,13.958,4.435,35.083,Rate may be unstable
92225,25.035,9.903,67.901,Rate may be unstable
92230,0,,,Not applicable
92234,12.327,4.922,27.174,Rate may be unstable
92236,0,,,Not applicable
92239,0,,,Not applicable
92240,28.714,12.958,56.699,Rate may be unstable
92241,24.317,1.376,292.272,Rate is unstable interpret with caution
92253,22.349,9.184,49.961,Rate may be unstable
92254,49.83,4.758,564.875,Rate is unstable interpret with caution
92260,11.146,0.833,51.337,Rate is unstable interpret with caution
92262,10.275,1.671,43.758,Rate is unstable interpret with caution
92264,8.869,2.407,60.741,Rate is unstable interpret with caution
92270,1.692,0.043,125.88,Rate is unstable interpret with caution
92274,12.621,1.44,92.123,Rate is unstable interpret with caution
92276,0,,,Not applicable
92282,0,,,Not applicable
92320,12.796,1.549,127.843,Rate is unstable interpret with caution
92324,9.629,2.428,32.418,Rate is unstable interpret with caution
92337,1.887,0.048,47.526,Rate is unstable interpret with caution
92373,13.181,4.209,33.958,Rate may be unstable
92399,18.144,8.536,34.951,Rate may be unstable
92501,9.52,1.109,52.603,Rate is unstable interpret with caution
92503,4.855,1.318,15.523,Rate is unstable interpret with caution
92504,18.114,8.199,35.518,Rate may be unstable
92505,17.667,6.771,40.281,Rate may be unstable
92506,10.939,4.356,26.48,Rate may be unstable
92507,19.247,7.714,44.841,Rate may be unstable
92508,0,,,Not applicable
92509,9.107,3.634,21.771,Rate may be unstable
92518,0,,,Not applicable
92530,24.178,11.074,53.792,Rate may be unstable
92532,12.21,1.38,175.374,Rate is unstable interpret with caution
92536,0,,,Not applicable
92539,54.485,3.235,275.51,Rate is unstable interpret with caution
92543,39.014,20.631,70.98,Rate is stable
92544,16.239,6.958,34.498,Rate may be unstable
92545,24.957,10.373,52.712,Rate may be unstable
92548,26.892,2.536,146.404,Rate is unstable interpret with caution
92549,22.635,0.573,822.315,Rate is unstable interpret with caution
92551,43.066,15.732,106.331,Rate may be unstable
92553,6.592,1.792,23.542,Rate is unstable interpret with caution
92555,11.812,3.123,69.103,Rate is unstable interpret with caution
92557,9.275,2.976,26.687,Rate may be unstable
92561,0,,,Not applicable
92562,10.03,3.492,24.231,Rate may be unstable
92563,4.268,0.517,19.597,Rate is unstable interpret with caution
92567,12.283,0.311,139.972,Rate is unstable interpret with caution
92570,12.734,4.656,33.349,Rate may be unstable
92571,6.585,1.314,39.514,Rate is unstable interpret with caution
92582,23.48,4.656,96.836,Rate is unstable interpret with caution
92583,18.52,5.812,46.627,Rate may be unstable
92584,2.069,0.052,19.468,Rate is unstable interpret with caution
92585,0,,,Not applicable
92586,28.507,7.843,88,Rate may be unstable
92587,17.444,3.449,57.148,Rate is unstable interpret with caution
92590,0,,,Not applicable
92591,10.247,2.582,32.76,Rate is unstable interpret with caution
92592,10.43,3.409,25.815,Rate may be unstable
92595,5.534,0.668,28.95,Rate is unstable interpret with caution
92596,44.061,19.7,125.391,Rate may be unstable
92860,0,,,Not applicable
92862,0,,,Not applicable
92879,18.733,7.21,45.476,Rate may be unstable
92880,9.171,0.64,42.526,Rate is unstable interpret with caution
92881,10.927,2.963,57.263,Rate is unstable interpret with caution
92882,2.668,0.319,13.991,Rate is unstable interpret with caution
92883,7.47,0.874,47.655,Rate is unstable interpret with caution
California,12.762,12.405,13.127,Rate is stable
Riverside,11.62,10.245,13.14,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Inpatient Discharge Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
