Los Angeles Hospitalizations - by Zip Code 2013,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
90001,5.902,1.142,24.864,Rate is unstable interpret with caution
90002,0,,,Not applicable
90003,1.953,0.049,17.307,Rate is unstable interpret with caution
90004,1.517,0.038,12.644,Rate is unstable interpret with caution
90005,0,,,Not applicable
90006,1.92,0.049,15.543,Rate is unstable interpret with caution
90007,3.98,0.101,28.65,Rate is unstable interpret with caution
90008,17.863,7.655,40.361,Rate may be unstable
90010,22.525,0.57,6486.019,Rate is unstable interpret with caution
90011,2.019,0.225,13.863,Rate is unstable interpret with caution
90012,10.378,2.12,46.145,Rate is unstable interpret with caution
90013,66.38,24.406,918.71,Rate may be unstable
90014,37.547,10.079,1130.114,Rate is unstable interpret with caution
90015,0,,,Not applicable
90016,1.82,0.046,14.902,Rate is unstable interpret with caution
90017,18.47,2.989,64.106,Rate is unstable interpret with caution
90018,11.115,3.458,28.102,Rate may be unstable
90019,3.537,0.344,14.834,Rate is unstable interpret with caution
90020,5.209,0.132,32.451,Rate is unstable interpret with caution
90021,81.086,2.053,799.067,Rate is unstable interpret with caution
90022,4.009,0.473,15.179,Rate is unstable interpret with caution
90023,6.067,1.229,24.077,Rate is unstable interpret with caution
90024,3.116,0.079,36.477,Rate is unstable interpret with caution
90025,5.448,0.499,33.426,Rate is unstable interpret with caution
90026,4.907,0.575,18.681,Rate is unstable interpret with caution
90027,9.568,3.062,34.021,Rate may be unstable
90028,7.852,0.947,51.933,Rate is unstable interpret with caution
90029,9.397,0.989,38.156,Rate is unstable interpret with caution
90031,0,,,Not applicable
90032,4.156,0.499,17.833,Rate is unstable interpret with caution
90033,29.028,14.873,52.987,Rate is stable
90034,4.757,0.481,21.446,Rate is unstable interpret with caution
90035,0,,,Not applicable
90036,9.739,1.475,40.165,Rate is unstable interpret with caution
90037,9.312,2.473,30.078,Rate is unstable interpret with caution
90038,15.064,1.794,66.368,Rate is unstable interpret with caution
90039,6.056,0.731,33.12,Rate is unstable interpret with caution
90040,8.178,0.207,53.638,Rate is unstable interpret with caution
90041,0,,,Not applicable
90042,1.631,0.041,11.149,Rate is unstable interpret with caution
90043,1.738,0.044,14.201,Rate is unstable interpret with caution
90044,5.112,1.365,15.319,Rate is unstable interpret with caution
90045,5.027,0.525,21.755,Rate is unstable interpret with caution
90046,8.613,2.921,35.325,Rate may be unstable
90047,5.097,1.046,17.596,Rate is unstable interpret with caution
90048,3.639,0.092,92.06,Rate is unstable interpret with caution
90049,14.587,3.647,41.409,Rate is unstable interpret with caution
90056,49.306,10.108,165.864,Rate is unstable interpret with caution
90057,7.12,1.306,25.202,Rate is unstable interpret with caution
90058,0,,,Not applicable
90059,12.771,3.359,46.922,Rate is unstable interpret with caution
90061,8.769,0.871,51.108,Rate is unstable interpret with caution
90062,0,,,Not applicable
90063,2.259,0.057,15.03,Rate is unstable interpret with caution
90064,23.012,8.317,58.88,Rate may be unstable
90065,8.585,2.329,24.014,Rate is unstable interpret with caution
90066,5.021,0.988,18.301,Rate is unstable interpret with caution
90067,0,,,Not applicable
90068,16.623,1.448,98.149,Rate is unstable interpret with caution
90069,17.107,3.029,157.332,Rate is unstable interpret with caution
90071,0,,,Not applicable
90073,0,,,Not applicable
90077,0,,,Not applicable
90089,0,,,Not applicable
90094,0,,,Not applicable
90095,0,,,Not applicable
90201,3.366,0.346,14.971,Rate is unstable interpret with caution
90210,30.479,10.114,73.845,Rate may be unstable
90211,15.635,1.893,157.165,Rate is unstable interpret with caution
90212,13.979,1.552,81.957,Rate is unstable interpret with caution
90220,12.858,4.695,30.633,Rate may be unstable
90221,3.974,0.459,39.969,Rate is unstable interpret with caution
90222,11.023,2.254,38.627,Rate is unstable interpret with caution
90230,2.895,0.073,20.209,Rate is unstable interpret with caution
90232,0,,,Not applicable
90240,0,,,Not applicable
90241,2.653,0.067,16.016,Rate is unstable interpret with caution
90242,2.199,0.056,23.539,Rate is unstable interpret with caution
90245,0,,,Not applicable
90247,7.682,2.036,22.222,Rate is unstable interpret with caution
90248,12.078,0.306,105.178,Rate is unstable interpret with caution
90249,8.284,0.999,31.449,Rate is unstable interpret with caution
90250,5.975,1.694,16.764,Rate may be unstable
90254,3.588,0.091,50.42,Rate is unstable interpret with caution
90255,0,,,Not applicable
90260,8.807,1.787,34.791,Rate is unstable interpret with caution
90262,2.965,0.348,17.73,Rate is unstable interpret with caution
90263,0,,,Not applicable
90265,23.951,2.448,98.521,Rate is unstable interpret with caution
90266,2.244,0.057,24.284,Rate is unstable interpret with caution
90270,0,,,Not applicable
90272,0,,,Not applicable
90274,24.161,5.759,77.346,Rate is unstable interpret with caution
90275,8.08,1.081,31.547,Rate is unstable interpret with caution
90277,11.696,2.675,36.301,Rate is unstable interpret with caution
90278,0,,,Not applicable
90280,2.192,0.238,10.626,Rate is unstable interpret with caution
90290,0,,,Not applicable
90291,10.573,1.833,50.772,Rate is unstable interpret with caution
90292,2.8,0.071,70.869,Rate is unstable interpret with caution
90293,13.342,1.377,224.79,Rate is unstable interpret with caution
90301,7.07,1.442,30.756,Rate is unstable interpret with caution
90302,2.942,0.074,25.482,Rate is unstable interpret with caution
90303,0,,,Not applicable
90304,12.482,1.46,66.67,Rate is unstable interpret with caution
90305,9.401,0.985,59.82,Rate is unstable interpret with caution
90401,16.25,0.411,569.084,Rate is unstable interpret with caution
90402,0,,,Not applicable
90403,19.82,6.309,61.737,Rate may be unstable
90404,7.61,0.922,52.586,Rate is unstable interpret with caution
90405,8.642,1.725,35.739,Rate is unstable interpret with caution
90501,6.016,1.233,21.465,Rate is unstable interpret with caution
90502,8.316,1.007,44.825,Rate is unstable interpret with caution
90503,9.726,2.976,25.525,Rate may be unstable
90504,8.657,2.337,28.388,Rate is unstable interpret with caution
90505,10.767,2.818,31.433,Rate is unstable interpret with caution
90506,0,,,Not applicable
90601,9.588,2.604,29.233,Rate is unstable interpret with caution
90602,12.861,2.623,43.159,Rate is unstable interpret with caution
90603,4.19,0.106,32.961,Rate is unstable interpret with caution
90604,4.555,0.531,19.761,Rate is unstable interpret with caution
90605,11.963,3.85,30.519,Rate may be unstable
90606,11.77,2.427,34.61,Rate is unstable interpret with caution
90623,8.863,1.021,49.765,Rate is unstable interpret with caution
90631,15.119,7.059,29.431,Rate may be unstable
90638,7.672,2.01,23.374,Rate is unstable interpret with caution
90639,0,,,Not applicable
90640,5.205,1.041,16.131,Rate is unstable interpret with caution
90650,7.869,3.377,16.74,Rate may be unstable
90660,11.012,4.385,23.992,Rate may be unstable
90670,7.9,0.2,48.033,Rate is unstable interpret with caution
90701,4.753,0.12,42.133,Rate is unstable interpret with caution
90703,1.064,0.027,14.983,Rate is unstable interpret with caution
90704,0,,,Not applicable
90706,8.683,3.463,20.26,Rate may be unstable
90710,3.084,0.078,23.95,Rate is unstable interpret with caution
90712,2.3,0.058,19.423,Rate is unstable interpret with caution
