Orange Hospitalizations - by Zip Code 2018,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
90620,11.489,4.146,27.176,Rate may be unstable
90621,0,,,Not applicable
90623,0,,,Not applicable
90630,5.644,1.135,20.359,Rate is unstable interpret with caution
90631,1.85,0.224,9.354,Rate is unstable interpret with caution
90680,10.449,2.837,33.714,Rate is unstable interpret with caution
90716,19.832,2.402,71.639,Rate is unstable interpret with caution
90720,0,,,Not applicable
90740,4.002,0.805,42.962,Rate is unstable interpret with caution
90742,0,,,Not applicable
90743,0,,,Not applicable
92530,14.904,5.945,37.462,Rate may be unstable
92602,0,,,Not applicable
92603,3.658,0.093,44.685,Rate is unstable interpret with caution
92604,14.529,3.806,40.151,Rate is unstable interpret with caution
92606,3.824,0.097,42.729,Rate is unstable interpret with caution
92610,0,,,Not applicable
92612,3.983,0.482,36.852,Rate is unstable interpret with caution
92614,7.953,0.958,73.433,Rate is unstable interpret with caution
92617,0,,,Not applicable
92618,0,,,Not applicable
92620,7.75,1.476,25.213,Rate is unstable interpret with caution
92624,19.628,2.377,181.576,Rate is unstable interpret with caution
92625,10.194,2.094,144.197,Rate is unstable interpret with caution
92626,14.287,6.032,30.769,Rate may be unstable
92627,10.397,4.067,24.439,Rate may be unstable
92629,23.864,9.466,56.214,Rate may be unstable
92630,1.217,0.031,10.035,Rate is unstable interpret with caution
92637,7.794,2.298,27322,Rate may be unstable
92646,13.098,5.145,29.371,Rate may be unstable
92647,5.623,1.517,15.88,Rate is unstable interpret with caution
92648,8.903,2.66,26.653,Rate may be unstable
92649,10.015,2.292,33.357,Rate is unstable interpret with caution
92651,0,,,Not applicable
92653,11.392,3.589,34.381,Rate may be unstable
92655,15.522,0.393,91.508,Rate is unstable interpret with caution
92656,6.303,1.708,23.865,Rate is unstable interpret with caution
92657,0,,,Not applicable
92660,15.428,4.199,41.244,Rate is unstable interpret with caution
92661,17.072,0.432,826.401,Rate is unstable interpret with caution
92662,0,,,Not applicable
92663,20.573,6.463,62.914,Rate may be unstable
92672,15.356,5.338,40.007,Rate may be unstable
92673,15.556,3.021,49.869,Rate is unstable interpret with caution
92675,15.597,5.408,38.495,Rate may be unstable
92676,74.264,1.88,1139.51,Rate is unstable interpret with caution
92677,10.138,3.665,23.188,Rate may be unstable
92679,3.926,0.47,26.339,Rate is unstable interpret with caution
92683,1.763,0.209,8.841,Rate is unstable interpret with caution
92688,5.254,0.627,31.391,Rate is unstable interpret with caution
92691,10.322,3.639,25.619,Rate may be unstable
92692,6.368,1.413,21.079,Rate is unstable interpret with caution
92694,8.669,0.219,124.697,Rate is unstable interpret with caution
92697,0,,,Not applicable
92701,10.614,2.81,32.346,Rate is unstable interpret with caution
92703,6.975,2.243,18.412,Rate may be unstable
92704,5.82,2.08,15.388,Rate may be unstable
92705,7.804,2.079,22.642,Rate is unstable interpret with caution
92706,3.5,0.089,23.998,Rate is unstable interpret with caution
92707,0.997,0.025,13.755,Rate is unstable interpret with caution
92708,5.928,1.488,18.122,Rate is unstable interpret with caution
92780,6.199,1.658,17.984,Rate is unstable interpret with caution
92782,8.206,0.928,61.047,Rate is unstable interpret with caution
92801,13.896,6.292,28.09,Rate may be unstable
92802,17.572,7.54,36.627,Rate may be unstable
92804,12.74,6.473,23.169,Rate is stable
92805,14.013,6.608,31.803,Rate may be unstable
92806,2.072,0.052,15.845,Rate is unstable interpret with caution
92807,0,,,Not applicable
92808,5.204,0.132,39.579,Rate is unstable interpret with caution
92821,7.479,2.038,23.092,Rate is unstable interpret with caution
92823,0,,,Not applicable
92831,9.043,1.618,30.024,Rate is unstable interpret with caution
92832,18.96,5.932,49.956,Rate may be unstable
92833,8.698,2.758,22.117,Rate may be unstable
92835,11.013,2.131,46.201,Rate is unstable interpret with caution
92840,6.288,1.641,18.428,Rate is unstable interpret with caution
92841,11.036,2.853,31.751,Rate is unstable interpret with caution
92843,8.085,2.184,23.063,Rate is unstable interpret with caution
92844,10.231,2.11,35.88,Rate is unstable interpret with caution
92845,0,,,Not applicable
92861,7.102,0.18,184.193,Rate is unstable interpret with caution
92862,0,,,Not applicable
92865,0,,,Not applicable
92866,0,,,Not applicable
92867,8.153,2.174,24.035,Rate is unstable interpret with caution
92868,11.732,2.419,47.443,Rate is unstable interpret with caution
92869,6.843,1.393,23.238,Rate is unstable interpret with caution
92870,8.19,2.596,20.724,Rate may be unstable
92886,1.664,0.042,13.868,Rate is unstable interpret with caution
92887,7.355,0.186,47.694,Rate is unstable interpret with caution
California,8.385,8.11,8.665,Rate is stable
Orange,7.795,6.883,8.802,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Inpatient Discharge Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
