Los Angeles Hospitalizations - by Zip Code 2021,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
90001,11.333,4.556,28.922,Rate may be unstable
90002,18.126,8.157,40.979,Rate may be unstable
90003,11.834,5.33,28.776,Rate may be unstable
90004,2.827,0.342,13.582,Rate is unstable interpret with caution
90005,16.954,6.632,38.804,Rate may be unstable
90006,4.658,0.944,15.924,Rate is unstable interpret with caution
90007,23.229,8.454,54.154,Rate may be unstable
90008,11.056,4.445,36.089,Rate may be unstable
90010,0,,,Not applicable
90011,10.974,5.359,22.543,Rate may be unstable
90012,57.59,33.379,104.469,Rate is stable
90013,124.052,43.571,999.903,Rate may be unstable
90014,247.542,19.364,1729.624,Rate is unstable interpret with caution
90015,10.559,0.928,49.474,Rate is unstable interpret with caution
90016,6.727,1.371,22.104,Rate is unstable interpret with caution
90017,16.712,4.685,50.672,Rate may be unstable
90018,5.742,1.128,18.715,Rate is unstable interpret with caution
90019,9.977,3.935,24.52,Rate may be unstable
90020,1.347,0.034,18.055,Rate is unstable interpret with caution
90021,0,,,Not applicable
90022,9.162,2.952,22.006,Rate may be unstable
90023,10.211,2.634,28.424,Rate is unstable interpret with caution
90024,10.718,2.834,45.353,Rate is unstable interpret with caution
90025,11.343,2.916,38.566,Rate is unstable interpret with caution
90026,8.324,2.658,21.251,Rate may be unstable
90027,12.759,5.371,40.314,Rate may be unstable
90028,14.806,4.127,61.218,Rate may be unstable
90029,5.264,0.526,25.664,Rate is unstable interpret with caution
90031,4.6,0.546,19.473,Rate is unstable interpret with caution
90032,11.758,3.726,29.061,Rate may be unstable
90033,13.032,4.711,29.841,Rate may be unstable
90034,13.293,4.785,34.08,Rate may be unstable
90035,13.393,2.733,42.582,Rate is unstable interpret with caution
90036,9.472,2.422,33.837,Rate is unstable interpret with caution
90037,14.626,7.251,28.015,Rate may be unstable
90038,3.467,0.088,30.604,Rate is unstable interpret with caution
90039,3.911,0.099,30.961,Rate is unstable interpret with caution
90040,6.24,0.158,48.453,Rate is unstable interpret with caution
90041,3.56,0.09,26.201,Rate is unstable interpret with caution
90042,1.236,0.031,11.631,Rate is unstable interpret with caution
90043,9.968,3.352,25.735,Rate may be unstable
90044,13.867,7.742,23.959,Rate is stable
90045,5.978,0.59,27.01,Rate is unstable interpret with caution
90046,25.721,12.874,63.888,Rate may be unstable
90047,6.366,2.053,18.534,Rate may be unstable
90048,24.88,7.521,117.528,Rate may be unstable
90049,8.241,2.16,27.445,Rate is unstable interpret with caution
90056,6.6,0.167,148.6,Rate is unstable interpret with caution
90057,6.103,1.661,18.909,Rate is unstable interpret with caution
90058,0,,,Not applicable
90059,31.531,14.768,64.216,Rate may be unstable
90061,14.218,4.612,40.195,Rate may be unstable
90062,0,,,Not applicable
90063,9.471,2.971,25.637,Rate may be unstable
90064,11.196,2.183,41.653,Rate is unstable interpret with caution
90065,7.389,1.935,22.635,Rate is unstable interpret with caution
