Ventura Hospitalizations - by Zip Code 2022,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
90265,54.012,14.716,145.166,Rate may be unstable
91301,4.129,0.469,32.999,Rate is unstable interpret with caution
91307,19.775,4.961,60.31,Rate is unstable interpret with caution
91320,9.368,2.971,26.579,Rate may be unstable
91360,16.037,5.556,37.33,Rate may be unstable
91361,10.699,0.726,53.8,Rate is unstable interpret with caution
91362,19.322,7.888,42.663,Rate may be unstable
91377,0,,,Not applicable
93001,27.519,11.991,56.813,Rate may be unstable
93003,25.783,13.553,45.997,Rate is stable
93004,20.001,8.216,45.73,Rate may be unstable
93010,6.87,2.18,20.224,Rate may be unstable
93012,9.79,1.753,34.764,Rate is unstable interpret with caution
93015,10.121,1.027,60.939,Rate is unstable interpret with caution
93021,20.74,8.396,46.257,Rate may be unstable
93022,8.414,0.213,150.745,Rate is unstable interpret with caution
93023,17.414,2.106,69.418,Rate is unstable interpret with caution
93030,16.293,7.423,32.175,Rate may be unstable
93033,21.298,12.862,34.572,Rate is stable
93035,5.905,0.55,31.651,Rate is unstable interpret with caution
93036,6.69,1.312,21.315,Rate is unstable interpret with caution
93041,8.87,0.924,41.582,Rate is unstable interpret with caution
93042,0,,,Not applicable
93043,0,,,Not applicable
93060,13.896,4.224,36.245,Rate may be unstable
93063,39.643,24.807,61.244,Rate is stable
93065,21.919,12.023,37.33,Rate is stable
93066,0,,,Not applicable
93225,0,,,Not applicable
93243,0,,,Not applicable
93252,20.72,0.525,232.12,Rate is unstable interpret with caution
California,12.843,12.495,13.2,Rate is stable
Ventura,12.938,10.635,15.652,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Inpatient Discharge Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
