Santa Clara Hospitalizations - by Zip Code 2011,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94022,0,,,Not applicable
94024,9.35,1.915,58.785,Rate is unstable interpret with caution
94035,0,,,Not applicable
94040,8.828,1.069,32.244,Rate is unstable interpret with caution
94041,7.402,0.187,67.76,Rate is unstable interpret with caution
94043,3.892,0.099,30.831,Rate is unstable interpret with caution
94085,0,,,Not applicable
94086,5.743,0.661,29.342,Rate is unstable interpret with caution
94087,0,,,Not applicable
94089,24.844,7.927,63.499,Rate may be unstable
94301,10.558,1.254,53.497,Rate is unstable interpret with caution
94303,21.862,9.125,46.131,Rate may be unstable
94304,0,,,Not applicable
94305,0,,,Not applicable
94306,22.803,9.093,50.951,Rate may be unstable
94550,6.753,1.8,20.183,Rate is unstable interpret with caution
95002,0,,,Not applicable
95008,6.528,1.243,23.025,Rate is unstable interpret with caution
95013,0,,,Not applicable
95014,3.922,0.444,18.084,Rate is unstable interpret with caution
95020,24.677,12.394,45.092,Rate is stable
95023,3.661,0.443,16.837,Rate is unstable interpret with caution
95030,0,,,Not applicable
95032,7.998,0.939,43.418,Rate is unstable interpret with caution
95033,35.097,0.889,195.549,Rate is unstable interpret with caution
95035,5.209,1.416,18.622,Rate is unstable interpret with caution
95037,16.21,5.38,41.284,Rate may be unstable
95046,0,,,Not applicable
95050,16.588,5.3,41.216,Rate may be unstable
95051,12.249,4.463,27.56,Rate may be unstable
95053,0,,,Not applicable
95054,0,,,Not applicable
95070,1.51,0.038,49.28,Rate is unstable interpret with caution
95076,13.257,6.277,25.365,Rate may be unstable
95110,29.384,5.828,113.451,Rate is unstable interpret with caution
95111,18.765,5.285,51.202,Rate may be unstable
95112,11.771,4.122,28.877,Rate may be unstable
95113,0,,,Not applicable
95116,8.192,2.149,24.824,Rate is unstable interpret with caution
95117,3.38,0.086,30.013,Rate is unstable interpret with caution
95118,9.273,1.873,30.036,Rate is unstable interpret with caution
95119,8.935,0.226,225.728,Rate is unstable interpret with caution
95120,4.121,0.499,27.952,Rate is unstable interpret with caution
95121,7.588,0.843,33.061,Rate is unstable interpret with caution
95122,5.649,1.132,21.435,Rate is unstable interpret with caution
95123,8.582,2.679,24.655,Rate may be unstable
95124,7.642,1.973,21.866,Rate is unstable interpret with caution
95125,4.566,0.942,17.884,Rate is unstable interpret with caution
95126,8.433,1.702,36.905,Rate is unstable interpret with caution
95127,11.511,4.587,24.785,Rate may be unstable
95128,4.813,0.513,24.417,Rate is unstable interpret with caution
95129,10.376,2.781,29.282,Rate is unstable interpret with caution
95130,19.377,1.837,87.949,Rate is unstable interpret with caution
95131,0,,,Not applicable
95132,4.377,0.53,20.739,Rate is unstable interpret with caution
95133,3.032,0.077,27.153,Rate is unstable interpret with caution
95134,20.404,2.465,147.836,Rate is unstable interpret with caution
95135,3.074,0.078,55.046,Rate is unstable interpret with caution
95136,7.754,1.513,31.402,Rate is unstable interpret with caution
95138,0,,,Not applicable
95139,0,,,Not applicable
95140,0,,,Not applicable
95148,0,,,Not applicable
California,12.762,12.405,13.127,Rate is stable
Santa Clara,7.9,6.638,9.352,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Inpatient Discharge Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
