Los Angeles Hospitalizations - by Zip Code 2020,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
90001,3.875,0.442,20.579,Rate is unstable interpret with caution
90002,8.247,2.207,29.21,Rate is unstable interpret with caution
90003,10.868,4.248,28.713,Rate may be unstable
90004,3.302,0.378,14.513,Rate is unstable interpret with caution
90005,2.14,0.054,18.127,Rate is unstable interpret with caution
90006,4.916,0.937,16.858,Rate is unstable interpret with caution
90007,8.669,1.589,32.496,Rate is unstable interpret with caution
90008,7.683,1.276,34.109,Rate is unstable interpret with caution
90010,0,,,Not applicable
90011,3.698,0.958,13.402,Rate is unstable interpret with caution
90012,14.332,5.828,49.319,Rate may be unstable
90013,75.111,20.287,964.737,Rate is unstable interpret with caution
90014,18.821,1.627,1451.124,Rate is unstable interpret with caution
90015,21.506,4.2,68.493,Rate is unstable interpret with caution
90016,9.573,3.023,25.35,Rate may be unstable
90017,15.014,2.556,52.733,Rate is unstable interpret with caution
90018,12.775,4.644,29.054,Rate may be unstable
90019,4.301,0.871,17.248,Rate is unstable interpret with caution
90020,4.831,0.57,23.119,Rate is unstable interpret with caution
90021,44.427,1.125,392.318,Rate is unstable interpret with caution
90022,0.941,0.024,9.346,Rate is unstable interpret with caution
90023,2.741,0.069,17.359,Rate is unstable interpret with caution
90024,17.331,5.442,54.392,Rate may be unstable
90025,3.393,0.284,27.697,Rate is unstable interpret with caution
90026,6.598,2.02,18.311,Rate may be unstable
90027,12.734,3.984,42.327,Rate may be unstable
90028,1.501,0.038,45.363,Rate is unstable interpret with caution
90029,4.693,0.439,24.695,Rate is unstable interpret with caution
90031,9.005,2.397,25.606,Rate is unstable interpret with caution
90032,9.028,2.85,23.811,Rate may be unstable
90033,1.96,0.05,13.603,Rate is unstable interpret with caution
90034,15.723,7.175,35.806,Rate may be unstable
90035,0,,,Not applicable
90036,2.319,0.059,24.817,Rate is unstable interpret with caution
90037,4.02,0.772,14.481,Rate is unstable interpret with caution
90038,3.624,0.092,30.557,Rate is unstable interpret with caution
90039,7.984,1.555,35.32,Rate is unstable interpret with caution
90040,7.026,0.178,49.956,Rate is unstable interpret with caution
90041,5.602,0.675,28.043,Rate is unstable interpret with caution
90042,6.599,1.724,19.472,Rate is unstable interpret with caution
90043,13.29,4.659,31.337,Rate may be unstable
90044,8.242,3.536,17.385,Rate may be unstable
90045,13.183,4.675,34.767,Rate may be unstable
90046,10.924,4.254,46.563,Rate may be unstable
90047,4.619,0.931,16.704,Rate is unstable interpret with caution
90048,17.987,3.771,111.287,Rate is unstable interpret with caution
90049,2.087,0.053,19.442,Rate is unstable interpret with caution
90056,0,,,Not applicable
90057,10.381,3.244,26.106,Rate may be unstable
90058,51.034,1.292,2688.312,Rate is unstable interpret with caution
90059,20.131,8.048,49.044,Rate may be unstable
90061,15.179,3.682,45.334,Rate is unstable interpret with caution
90062,16.223,5.903,37.786,Rate may be unstable
90063,0,,,Not applicable
90064,7.435,0.815,36.675,Rate is unstable interpret with caution
90065,4.013,0.45,18.287,Rate is unstable interpret with caution
90066,3.549,0.362,18.228,Rate is unstable interpret with caution
90067,0,,,Not applicable
90068,3.145,0.08,88.976,Rate is unstable interpret with caution
90069,0,,,Not applicable
90071,0,,,Not applicable
90073,0,,,Not applicable
90077,0,,,Not applicable
90089,0,,,Not applicable
90094,0,,,Not applicable
90095,0,,,Not applicable
90201,3.462,0.899,11.843,Rate is unstable interpret with caution
90210,6.817,0.173,52.756,Rate is unstable interpret with caution
90211,0,,,Not applicable
90212,0,,,Not applicable
90220,10.208,3.273,26.412,Rate may be unstable
90221,1.788,0.045,15.817,Rate is unstable interpret with caution
90222,7.297,1.428,33.941,Rate is unstable interpret with caution
90230,2.857,0.072,23.718,Rate is unstable interpret with caution
90232,5.443,0.138,62.168,Rate is unstable interpret with caution
90240,8.377,0.988,40.377,Rate is unstable interpret with caution
90241,4.098,0.476,17.973,Rate is unstable interpret with caution
90242,1.909,0.048,18.952,Rate is unstable interpret with caution
90245,9.843,1.145,59.355,Rate is unstable interpret with caution
90247,12.082,4.704,27.321,Rate may be unstable
90248,0,,,Not applicable
90249,3.69,0.093,27.775,Rate is unstable interpret with caution
90250,4.357,1.073,12.83,Rate is unstable interpret with caution
90254,3.075,0.078,53.721,Rate is unstable interpret with caution
90255,3.466,0.684,12.577,Rate is unstable interpret with caution
90260,4.754,0.568,22.676,Rate is unstable interpret with caution
90262,5.601,1.808,18.89,Rate may be unstable
90263,0,,,Not applicable
90265,21.267,2.308,92.621,Rate is unstable interpret with caution
90266,0,,,Not applicable
90270,11.712,2.285,46.535,Rate is unstable interpret with caution
90272,12.263,1.402,62.113,Rate is unstable interpret with caution
90274,3.279,0.397,54.391,Rate is unstable interpret with caution
90275,1.078,0.027,22.226,Rate is unstable interpret with caution
90277,24.689,9.459,60.52,Rate may be unstable
90278,3.354,0.085,25.467,Rate is unstable interpret with caution
90280,0,,,Not applicable
90290,41.593,1.053,573.171,Rate is unstable interpret with caution
90291,14.538,5.335,52.905,Rate may be unstable
90292,3.594,0.091,105.799,Rate is unstable interpret with caution
90293,21.739,1.329,137.156,Rate is unstable interpret with caution
90301,2.61,0.066,18.952,Rate is unstable interpret with caution
90302,6.928,0.812,40.656,Rate is unstable interpret with caution
90303,4.672,0.118,35.365,Rate is unstable interpret with caution
90304,0,,,Not applicable
90305,17.784,2.027,77.402,Rate is unstable interpret with caution
90401,0,,,Not applicable
90402,10.241,0.259,104.24,Rate is unstable interpret with caution
90403,7.261,0.721,53.345,Rate is unstable interpret with caution
90404,9.41,1.138,41.895,Rate is unstable interpret with caution
90405,9.488,1.149,43.336,Rate is unstable interpret with caution
90501,5.474,1.112,20.479,Rate is unstable interpret with caution
90502,9.702,0.246,69.826,Rate is unstable interpret with caution
90503,5.454,1.124,21.053,Rate is unstable interpret with caution
