Colusa Hospitalizations - by Zip Code 2022,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
95912,54.026,1.368,301.697,Rate is unstable interpret with caution
95932,0,,,Not applicable
95955,0,,,Not applicable
95957,152.572,3.863,1492.944,Rate is unstable interpret with caution
95970,0,,,Not applicable
95979,0,,,Not applicable
95987,0,,,Not applicable
California,12.843,12.495,13.2,Rate is stable
Colusa,6.435,7.01,65.9,Rate is unstable interpret with caution
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Inpatient Discharge Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
