San Bernardino Hospitalizations - by Zip Code 2024,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
91701,8.826,1.634,28.306,Rate is unstable interpret with caution
91708,0,,,Not applicable
91709,3.004,0.36,11.521,Rate is unstable interpret with caution
91710,4.52,1.191,12.743,Rate is unstable interpret with caution
91730,17.586,8.838,32.671,Rate is stable
91737,0,,,Not applicable
91739,14.205,5.008,52.795,Rate may be unstable
91759,0,,,Not applicable
91761,3.821,0.46,15.38,Rate is unstable interpret with caution
91762,14.622,6.175,30.297,Rate may be unstable
91763,7.697,1.536,25.846,Rate is unstable interpret with caution
91764,3.497,0.373,17.3,Rate is unstable interpret with caution
91765,0,,,Not applicable
91784,0,,,Not applicable
91786,11.074,3.961,25.675,Rate may be unstable
92242,0,,,Not applicable
92252,19.089,0.483,116.703,Rate is unstable interpret with caution
92256,0,,,Not applicable
92267,0,,,Not applicable
92277,44.378,16.166,103.62,Rate may be unstable
92278,0,,,Not applicable
92280,0,,,Not applicable
92284,13.245,3.816,47.689,Rate may be unstable
92285,0,,,Not applicable
92301,17.527,6.731,54.35,Rate may be unstable
92304,0,,,Not applicable
92305,0,,,Not applicable
92307,25.654,11.259,51.882,Rate may be unstable
92308,15.565,5.692,35.976,Rate may be unstable
92309,0,,,Not applicable
92310,0,,,Not applicable
92311,16.224,6.205,44.013,Rate may be unstable
92313,4.062,0.103,56.839,Rate is unstable interpret with caution
92314,0,,,Not applicable
92315,0,,,Not applicable
92316,20.562,6.426,51.253,Rate may be unstable
92317,0,,,Not applicable
92321,0,,,Not applicable
92322,45.655,1.156,1005.578,Rate is unstable interpret with caution
92324,12.01,4.679,26.427,Rate may be unstable
92325,16.854,1.939,102.043,Rate is unstable interpret with caution
92327,0,,,Not applicable
92332,0,,,Not applicable
92335,7.157,2.835,16.042,Rate may be unstable
92336,6.498,2.347,16.248,Rate may be unstable
92337,3.042,0.077,31.847,Rate is unstable interpret with caution
92338,0,,,Not applicable
92339,0,,,Not applicable
92342,8.374,0.212,171.243,Rate is unstable interpret with caution
92344,9.38,1.026,49.523,Rate is unstable interpret with caution
92345,30.816,19.799,46.481,Rate is stable
92346,15.75,6.727,31.78,Rate may be unstable
92347,0,,,Not applicable
92350,0,,,Not applicable
92352,5.843,0.148,144.171,Rate is unstable interpret with caution
92354,49.896,22.201,100.402,Rate may be unstable
92356,51.722,3.256,245.783,Rate is unstable interpret with caution
92358,0,,,Not applicable
92359,0,,,Not applicable
92363,0,,,Not applicable
92364,0,,,Not applicable
92365,0,,,Not applicable
92368,0,,,Not applicable
92371,0,,,Not applicable
92372,15.349,0.389,303.295,Rate is unstable interpret with caution
92373,2.158,0.055,24.02,Rate is unstable interpret with caution
92374,12.173,3.728,31.732,Rate may be unstable
92376,13.5,6.317,25.954,Rate may be unstable
92377,5.458,0.138,38.233,Rate is unstable interpret with caution
92382,7.692,0.195,296.344,Rate is unstable interpret with caution
92385,0,,,Not applicable
92392,12.909,5.328,28.034,Rate may be unstable
92394,10.394,2.127,35.587,Rate is unstable interpret with caution
92395,21.259,9.845,41.846,Rate may be unstable
92397,4.035,0.102,576.315,Rate is unstable interpret with caution
92399,10.59,3.258,28.138,Rate may be unstable
92401,84.87,2.149,1062.91,Rate is unstable interpret with caution
92404,30.947,17.572,51.449,Rate is stable
92405,25.965,10.199,94.034,Rate may be unstable
92407,15.286,6.928,32.446,Rate may be unstable
92408,20.041,2.427,84.839,Rate is unstable interpret with caution
92410,13.863,4.86,32.058,Rate may be unstable
92411,28.871,11.222,71.279,Rate may be unstable
93528,0,,,Not applicable
93555,0,,,Not applicable
93562,0,,,Not applicable
California,11.461,11.126,11.81,Rate is stable
San Bernardino,11.025,9.655,12.555,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Inpatient Discharge Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
