Trinity Hospitalizations - by Zip Code 2020,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
95526,0,,,Not applicable
95527,0,,,Not applicable
95552,112.154,2.839,6911.71,Rate is unstable interpret with caution
95563,0,,,Not applicable
95595,0,,,Not applicable
96010,0,,,Not applicable
96024,0,,,Not applicable
96041,0,,,Not applicable
96046,0,,,Not applicable
96048,0,,,Not applicable
96052,0,,,Not applicable
96076,0,,,Not applicable
96091,47.58,1.205,3370.413,Rate is unstable interpret with caution
96093,59.983,5.74,1644.847,Rate is unstable interpret with caution
California,10.188,9.881,10.501,Rate is stable
Trinity,30.26,27.42,133.71,Rate may be unstable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Inpatient Discharge Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
