Solano Hospitalizations - by Zip Code 2019,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94503,5.367,0.136,34.504,Rate is unstable interpret with caution
94510,4.791,0.575,30.084,Rate is unstable interpret with caution
94512,0,,,Not applicable
94533,8.105,2.898,19.071,Rate may be unstable
94534,4.627,0.521,21.376,Rate is unstable interpret with caution
94535,0,,,Not applicable
94571,0,,,Not applicable
94585,3.186,0.081,27.422,Rate is unstable interpret with caution
94589,3.826,0.097,25.922,Rate is unstable interpret with caution
94590,5.131,0.556,23.059,Rate is unstable interpret with caution
94591,10.435,3.318,26.076,Rate may be unstable
94592,0,,,Not applicable
95616,4.488,0.543,26.092,Rate is unstable interpret with caution
95618,29.558,10.752,65.285,Rate may be unstable
95620,0,,,Not applicable
95687,1.298,0.033,9.359,Rate is unstable interpret with caution
95688,7.374,1.419,24.158,Rate is unstable interpret with caution
95690,0,,,Not applicable
95694,8.982,0.227,77.958,Rate is unstable interpret with caution
California,9.808,9.509,10.114,Rate is stable
Solano,5.092,3.32,7.68,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Inpatient Discharge Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
