Orange Hospitalizations - by Zip Code 2013,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
90620,9.064,2.37,25.238,Rate is unstable interpret with caution
90621,10.775,1.911,36.84,Rate is unstable interpret with caution
90623,8.863,1.021,49.765,Rate is unstable interpret with caution
90630,8.704,2.789,23.689,Rate may be unstable
90631,15.119,7.059,29.431,Rate may be unstable
90680,12.499,3.343,36.248,Rate is unstable interpret with caution
90716,0,,,Not applicable
90720,14.079,3.787,45.367,Rate is unstable interpret with caution
90740,21.546,7.083,60.765,Rate may be unstable
90742,0,,,Not applicable
90743,0,,,Not applicable
92530,46.756,26.362,80.33,Rate is stable
92602,5.693,0.144,65.535,Rate is unstable interpret with caution
92603,17.413,2.087,64.734,Rate is unstable interpret with caution
92604,5.442,0.654,28.021,Rate is unstable interpret with caution
92606,17.293,3.047,63.084,Rate is unstable interpret with caution
92610,0,,,Not applicable
92612,4.473,0.113,37.839,Rate is unstable interpret with caution
92614,7.138,0.849,33.773,Rate is unstable interpret with caution
92617,19.711,0.499,622.117,Rate is unstable interpret with caution
92618,0,,,Not applicable
92620,10.942,2.256,36.279,Rate is unstable interpret with caution
92624,9.329,0.236,144.057,Rate is unstable interpret with caution
92625,11.25,1.1,97.879,Rate is unstable interpret with caution
92626,11.108,4.404,27.133,Rate may be unstable
92627,12.387,4.806,31.096,Rate may be unstable
92629,17.552,4.623,48.661,Rate is unstable interpret with caution
92630,13.825,6.113,28.463,Rate may be unstable
92637,124.071,15.812,1927.057,Rate is unstable interpret with caution
92646,19.003,8.878,36.636,Rate may be unstable
92647,11.414,4.536,25.06,Rate may be unstable
92648,24.237,12.775,46.169,Rate is stable
92649,10.98,3.543,31.549,Rate may be unstable
92651,41.068,16.001,94.232,Rate may be unstable
92653,12.393,3.184,39.7,Rate is unstable interpret with caution
92655,11.661,0.295,120.117,Rate is unstable interpret with caution
92656,3.154,0.381,30.867,Rate is unstable interpret with caution
92657,5.927,0.15,135.437,Rate is unstable interpret with caution
92660,1.7,0.043,20.122,Rate is unstable interpret with caution
92661,0,,,Not applicable
92662,0,,,Not applicable
92663,19.057,4.98,63.419,Rate is unstable interpret with caution
92672,10.938,2.888,30.67,Rate is unstable interpret with caution
92673,5.623,0.628,32.386,Rate is unstable interpret with caution
92675,17.302,6.5,39.953,Rate may be unstable
92676,0,,,Not applicable
92677,20.639,10.763,37.628,Rate is stable
92679,12.742,2.127,44.648,Rate is unstable interpret with caution
92683,16.939,9.796,27.906,Rate is stable
92688,25.17,11.469,53.26,Rate may be unstable
92691,15.083,5.889,33.44,Rate may be unstable
92692,10.561,3.586,26.495,Rate may be unstable
92694,0,,,Not applicable
92697,0,,,Not applicable
92701,13.706,2.664,46.744,Rate is unstable interpret with caution
92703,19.534,8.66,39.523,Rate may be unstable
92704,6.419,2.306,17.593,Rate may be unstable
92705,12.189,4.399,28.873,Rate may be unstable
92706,2.839,0.072,29.284,Rate is unstable interpret with caution
92707,4.064,0.788,22.515,Rate is unstable interpret with caution
92708,9.868,3.908,23.694,Rate may be unstable
92780,12.847,5.12,27.68,Rate may be unstable
92782,0,,,Not applicable
92801,20.165,9.924,37.839,Rate may be unstable
92802,12.462,4.008,31.839,Rate may be unstable
92804,16.818,9.114,28.947,Rate is stable
92805,11.554,4.462,28.845,Rate may be unstable
92806,17.785,6.908,40.09,Rate may be unstable
92807,9.923,2.577,29.697,Rate is unstable interpret with caution
92808,8.84,1.07,42.742,Rate is unstable interpret with caution
92821,20.946,9.337,42.52,Rate may be unstable
92823,54.797,1.387,543.429,Rate is unstable interpret with caution
92831,17.084,6.025,41.765,Rate may be unstable
92832,11.857,2.445,40.386,Rate is unstable interpret with caution
92833,13.451,5.377,28.75,Rate may be unstable
92835,3.9,0.445,28.788,Rate is unstable interpret with caution
92840,4.255,0.46,17.062,Rate is unstable interpret with caution
92841,25.233,10.58,53.09,Rate may be unstable
92843,17.444,6.9,37.524,Rate may be unstable
92844,3.64,0.092,30.738,Rate is unstable interpret with caution
92845,0,,,Not applicable
92861,26.598,0.673,327.616,Rate is unstable interpret with caution
92862,0,,,Not applicable
92865,12.395,2.547,45.928,Rate is unstable interpret with caution
92866,0,,,Not applicable
92867,9.995,3.242,25.743,Rate may be unstable
92868,21.993,5.637,61.174,Rate is unstable interpret with caution
92869,2.911,0.074,17.913,Rate is unstable interpret with caution
92870,7.116,1.887,19.796,Rate is unstable interpret with caution
92886,6.47,1.333,21.56,Rate is unstable interpret with caution
92887,8.953,0.874,48.211,Rate is unstable interpret with caution
California,11.955,11.617,12.3,Rate is stable
Orange,11.62,10.482,12.858,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Inpatient Discharge Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
