Amador Hospitalizations - by Zip Code 2017,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
95629,0,,,Not applicable
95640,46.571,15.985,137.183,Rate may be unstable
95642,7.648,0.194,168.702,Rate is unstable interpret with caution
95665,13.203,0.334,464.759,Rate is unstable interpret with caution
95666,5.403,0.137,275.986,Rate is unstable interpret with caution
95669,27.531,0.697,1162.812,Rate is unstable interpret with caution
95685,11.732,0.297,204.094,Rate is unstable interpret with caution
95689,0,,,Not applicable
Amador,20.727,10.863,43.182,Rate is stable
California,9.002,8.717,9.295,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Inpatient Discharge Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
