Colusa Hospitalizations - by Zip Code 2013,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
95912,0,,,Not applicable
95932,30.44,5.071,117.436,Rate is unstable interpret with caution
95955,57.95,1.467,1046.823,Rate is unstable interpret with caution
95957,0,,,Not applicable
95970,0,,,Not applicable
95979,108.155,2.738,8148.888,Rate is unstable interpret with caution
95987,0,,,Not applicable
California,11.955,11.617,12.3,Rate is stable
Colusa,25.538,13.46,73.757,Rate may be unstable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Inpatient Discharge Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
