San Mateo ED Visits - by Zip Code 2012,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94002,7.946,0.907,35.766,Rate is unstable interpret with caution
94005,14.874,0.377,247.219,Rate is unstable interpret with caution
94010,18.663,8.313,39.37,Rate may be unstable
94014,5.915,1.118,20.343,Rate is unstable interpret with caution
94015,6.43,1.706,19.233,Rate is unstable interpret with caution
94019,5.227,0.132,40.602,Rate is unstable interpret with caution
94020,0,,,Not applicable
94021,0,,,Not applicable
94025,11.845,4.326,30.683,Rate may be unstable
94027,49.903,3.524,230.731,Rate is unstable interpret with caution
94028,0,,,Not applicable
94030,27.778,8.893,69.067,Rate may be unstable
94038,0,,,Not applicable
94044,3.471,0.088,20.832,Rate is unstable interpret with caution
94060,0,,,Not applicable
94061,6.933,1.402,25.017,Rate is unstable interpret with caution
94062,2.414,0.061,28.798,Rate is unstable interpret with caution
94063,22.388,7.4,69.028,Rate may be unstable
94065,0,,,Not applicable
94066,10.184,3.241,27.49,Rate may be unstable
94070,0,,,Not applicable
94074,0,,,Not applicable
94080,3.201,0.388,12.489,Rate is unstable interpret with caution
94128,0,,,Not applicable
94303,10.712,3.444,27.531,Rate may be unstable
94401,12.914,4.071,36.568,Rate may be unstable
94402,3.021,0.076,31.615,Rate is unstable interpret with caution
94403,7.678,1.53,25.643,Rate is unstable interpret with caution
94404,0,,,Not applicable
California,16.885,16.48,17.305,Rate is stable
San Mateo,7.825,5.97,10.137,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Emergency Department Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
