Merced ED Visits - by Zip Code 2021,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
93610,68.429,40.165,120.072,Rate is stable
93620,10.221,0.259,178.162,Rate is unstable interpret with caution
93622,0,,,Not applicable
93635,36.793,19.303,65.035,Rate is stable
95301,48.05,28.775,76.179,Rate is stable
95303,0,,,Not applicable
95315,8.622,0.218,84.077,Rate is unstable interpret with caution
95316,36.271,4.226,220.629,Rate is unstable interpret with caution
95317,0,,,Not applicable
95322,72.927,30.806,163.375,Rate may be unstable
95324,20.164,2.433,108.104,Rate is unstable interpret with caution
95333,64.999,1.646,433.925,Rate is unstable interpret with caution
95334,63.676,32.168,117.741,Rate is stable
95340,147.977,103.984,205.119,Rate is stable
95341,34.052,15.836,81.033,Rate may be unstable
95348,17.606,7.391,41.718,Rate may be unstable
95360,4.998,0.127,58.874,Rate is unstable interpret with caution
95365,0,,,Not applicable
95369,0,,,Not applicable
95374,28.627,0.725,628.816,Rate is unstable interpret with caution
95380,196.052,153.515,247.696,Rate is stable
95388,45.767,16.531,110.707,Rate may be unstable
California,53.818,53.08,54.557,Rate is stable
Merced,32.93,26.462,40.645,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Emergency Department Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
