Butte ED Visits - by Zip Code 2023,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
95901,378.956,308.461,461.63,Rate is stable
95914,0,,,Not applicable
95916,761.649,175.973,6072.254,Rate is unstable interpret with caution
95917,48.417,1.226,290.783,Rate is unstable interpret with caution
95926,115.736,79.251,165.039,Rate is stable
95928,151.044,107.915,207.34,Rate is stable
95938,62.625,9.32,245.239,Rate is unstable interpret with caution
95941,0,,,Not applicable
95942,0,,,Not applicable
95948,53.977,16.577,135.235,Rate may be unstable
95954,109.176,48.675,222.667,Rate may be unstable
95965,281.313,205.247,379.677,Rate is stable
95966,204.37,148.942,275.332,Rate is stable
95968,63.513,1.608,1152.88,Rate is unstable interpret with caution
95969,175.626,59.168,415.387,Rate may be unstable
95973,54.503,31.958,88.371,Rate is stable
Butte,84.768,71.43,100.07,Rate is stable
California,60.517,59.712,61.33,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Emergency Department Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
