San Diego ED Visits - by Zip Code 2012,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
91901,21.693,4.427,71.873,Rate is unstable interpret with caution
91902,31.578,9.739,79.839,Rate may be unstable
91905,0,,,Not applicable
91906,21.011,0.532,1567.788,Rate is unstable interpret with caution
91910,20.818,11.773,34.799,Rate is stable
91911,16.635,8.802,28.978,Rate is stable
91913,5.249,0.634,29.832,Rate is unstable interpret with caution
91914,0,,,Not applicable
91915,3.573,0.09,133.234,Rate is unstable interpret with caution
91916,0,,,Not applicable
91917,0,,,Not applicable
91932,18.338,5.728,51.626,Rate may be unstable
91934,0,,,Not applicable
91935,46.667,8.696,194.074,Rate is unstable interpret with caution
91941,25.316,10.82,53.491,Rate may be unstable
91942,25.435,12.302,50.107,Rate may be unstable
91945,32.442,13.615,68.842,Rate may be unstable
91950,17.2,8.474,32.063,Rate may be unstable
91962,0,,,Not applicable
91963,520.743,63.064,1947.186,Rate is unstable interpret with caution
91977,21.439,11.282,38.674,Rate is stable
91978,17.09,1.814,86.995,Rate is unstable interpret with caution
91980,0,,,Not applicable
92003,38.611,0.978,236.664,Rate is unstable interpret with caution
92004,0,,,Not applicable
92007,30.67,6.101,105.411,Rate is unstable interpret with caution
92008,16.05,4.262,46.359,Rate is unstable interpret with caution
92009,16.789,6.041,38.646,Rate may be unstable
92010,36.507,11.703,89.919,Rate may be unstable
92011,0,,,Not applicable
92014,44.661,8.863,138.5,Rate is unstable interpret with caution
92019,34.551,19.406,59.268,Rate is stable
92020,28.184,16.317,46.813,Rate is stable
92021,22.87,12.61,39.611,Rate is stable
92024,16.85,6.897,36.135,Rate may be unstable
92025,37.864,22.629,61.78,Rate is stable
92026,7.474,1.925,21.233,Rate is unstable interpret with caution
92027,15.497,6.58,32.93,Rate may be unstable
92028,12.626,3.915,32.194,Rate may be unstable
92029,0,,,Not applicable
92036,0,,,Not applicable
92037,15.158,5.169,38.797,Rate may be unstable
92040,19.761,8.913,40.742,Rate may be unstable
92054,22.251,10.893,45.125,Rate may be unstable
92055,0,,,Not applicable
92056,24.556,12.731,44.353,Rate is stable
92057,10.731,3.892,24.363,Rate may be unstable
92058,22.617,8.406,57.045,Rate may be unstable
92059,81.574,2.065,1537.258,Rate is unstable interpret with caution
92061,104.624,2.649,1724.281,Rate is unstable interpret with caution
92064,15.306,6.013,33.163,Rate may be unstable
92065,39.627,20.663,69.923,Rate is stable
92066,0,,,Not applicable
92067,78.749,7.744,400.991,Rate is unstable interpret with caution
92069,3.941,0.477,19.618,Rate is unstable interpret with caution
92070,0,,,Not applicable
92071,26.767,15.241,47.018,Rate is stable
92075,16.154,0.409,90.003,Rate is unstable interpret with caution
92078,17.659,7.093,37.224,Rate may be unstable
92081,16.636,5.206,44.052,Rate may be unstable
92082,16.872,2.04,62.7,Rate is unstable interpret with caution
92083,28.172,14.337,58.469,Rate is stable
92084,23.627,11.674,44.335,Rate may be unstable
92086,0,,,Not applicable
92091,0,,,Not applicable
92101,27.018,12.708,108.31,Rate may be unstable
92102,25.422,12.865,52.102,Rate is stable
92103,45.624,25.624,124.416,Rate is stable
92104,25.715,13.955,52.168,Rate is stable
92105,11.138,4.449,25.644,Rate may be unstable
92106,14.732,3.892,52.79,Rate is unstable interpret with caution
92107,28.606,11.776,70.235,Rate may be unstable
92108,44.28,14.266,148.93,Rate may be unstable
92109,13.936,5.228,50.407,Rate may be unstable
92110,21.281,5.648,58.236,Rate is unstable interpret with caution
92111,9.701,3.13,24.683,Rate may be unstable
92113,30.053,15.979,56.2,Rate is stable
92114,7.82,2.771,18.79,Rate may be unstable
92115,27.229,14.885,49.672,Rate is stable
92116,17.14,6.788,46.607,Rate may be unstable
92117,13.619,5.801,29.806,Rate may be unstable
92118,12.055,1.399,49.305,Rate is unstable interpret with caution
92119,13.906,2.792,48.709,Rate is unstable interpret with caution
92120,38.212,17.656,77.413,Rate may be unstable
92121,0,,,Not applicable
92122,22.329,9.456,49.722,Rate may be unstable
92123,16.473,5.835,46.981,Rate may be unstable
92124,14.783,4.758,46.987,Rate may be unstable
92126,2.253,0.273,12.339,Rate is unstable interpret with caution
92127,18.922,6.855,46.606,Rate may be unstable
92128,14.546,5.529,32.242,Rate may be unstable
92129,10.702,3.875,28.984,Rate may be unstable
92130,8.972,0.946,36.4,Rate is unstable interpret with caution
92131,11.927,2.402,41.132,Rate is unstable interpret with caution
92134,0,,,Not applicable
92135,0,,,Not applicable
92136,0,,,Not applicable
92139,13.006,4.19,33.34,Rate may be unstable
92140,0,,,Not applicable
92145,0,,,Not applicable
92152,0,,,Not applicable
92154,11.122,5.067,22.827,Rate may be unstable
92155,0,,,Not applicable
92173,28.646,11.028,64.296,Rate may be unstable
92536,0,,,Not applicable
92561,97.938,10.469,4077.61,Rate is unstable interpret with caution
92590,152.733,36.989,457.42,Rate is unstable interpret with caution
92592,22.253,11.889,40.184,Rate is stable
92672,38.788,20.497,68.491,Rate is stable
California,16.885,16.48,17.305,Rate is stable
San Diego,17.265,15.883,18.75,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Emergency Department Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
