Tuolumne ED Visits - by Zip Code 2011,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
95309,0,,,Not applicable
95310,100.866,6.485,2180.002,Rate is unstable interpret with caution
95311,26.227,0.664,2264.407,Rate is unstable interpret with caution
95321,17.263,0.437,609.24,Rate is unstable interpret with caution
95327,43.507,5.214,161.765,Rate is unstable interpret with caution
95329,72.321,1.831,606.613,Rate is unstable interpret with caution
95335,0,,,Not applicable
95346,0,,,Not applicable
95364,0,,,Not applicable
95370,41.367,19.083,82.284,Rate may be unstable
95372,48.683,1.233,680.138,Rate is unstable interpret with caution
95379,0,,,Not applicable
95383,8.321,0.211,283.327,Rate is unstable interpret with caution
California,16.448,16.042,16.858,Rate is stable
Tuolumne,39.522,23.538,64.088,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Emergency Department Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
