San Diego ED Visits - by Zip Code 2014,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
91901,19.39,5.27,70.144,Rate is unstable interpret with caution
91902,13.072,1.223,55.647,Rate is unstable interpret with caution
91905,138.641,3.51,1551.93,Rate is unstable interpret with caution
91906,217.802,33.433,819.86,Rate is unstable interpret with caution
91910,20.445,11.384,34.439,Rate is stable
91911,25.493,15.615,39.737,Rate is stable
91913,6.625,1.338,28.713,Rate is unstable interpret with caution
91914,21.378,4.336,73.315,Rate is unstable interpret with caution
91915,9.175,1.857,80.727,Rate is unstable interpret with caution
91916,0,,,Not applicable
91917,0,,,Not applicable
91932,44.055,20.478,89.166,Rate may be unstable
91934,0,,,Not applicable
91935,11.271,0.285,176.89,Rate is unstable interpret with caution
91941,19.593,7.536,45.403,Rate may be unstable
91942,21.644,9.702,44.373,Rate may be unstable
91945,14.985,4.7,44.719,Rate may be unstable
91950,25.176,14.232,42.592,Rate is stable
91962,0,,,Not applicable
91963,0,,,Not applicable
91977,27.416,15.229,46.909,Rate is stable
91978,10.648,0.27,92.207,Rate is unstable interpret with caution
91980,0,,,Not applicable
92003,82.327,11.005,348.17,Rate is unstable interpret with caution
92004,0,,,Not applicable
92007,9.728,0.246,91.996,Rate is unstable interpret with caution
92008,48.343,24.053,91.132,Rate may be unstable
92009,18.244,6.113,43.582,Rate may be unstable
92010,7.87,0.199,46.316,Rate is unstable interpret with caution
92011,6.295,0.159,35.169,Rate is unstable interpret with caution
92014,52.207,14.167,148.789,Rate is unstable interpret with caution
92019,29.253,15.076,53.731,Rate is stable
92020,23.714,13.148,40.823,Rate is stable
92021,22.387,12.617,37.896,Rate is stable
92024,13.14,4.634,31.104,Rate may be unstable
92025,29.686,16.398,52.128,Rate is stable
92026,20.717,10.229,38.381,Rate may be unstable
92027,22.704,12.359,40.586,Rate is stable
92028,17.287,7.539,36.789,Rate may be unstable
92029,22.183,7.607,60.688,Rate may be unstable
92036,0,,,Not applicable
92037,9.743,1.91,32.029,Rate is unstable interpret with caution
92040,26.744,12.728,50.879,Rate may be unstable
92054,41.485,24.19,68.798,Rate is stable
92055,0,,,Not applicable
92056,54.632,35.857,80.652,Rate is stable
92057,15.456,6.631,31.225,Rate may be unstable
92058,24.945,11.281,54.031,Rate may be unstable
92059,80.434,2.036,4590.403,Rate is unstable interpret with caution
92061,0,,,Not applicable
92064,14.256,5.54,31.126,Rate may be unstable
92065,38.388,19.925,68.998,Rate is stable
92066,0,,,Not applicable
92067,37.121,2.26,450.032,Rate is unstable interpret with caution
92069,12.46,4.547,31.32,Rate may be unstable
92070,0,,,Not applicable
92071,37.711,23.203,59.562,Rate is stable
92075,0,,,Not applicable
92078,7.398,1.819,21.409,Rate is unstable interpret with caution
92081,7.64,1.575,30.147,Rate is unstable interpret with caution
92082,36.367,13.272,86.409,Rate may be unstable
92083,24.325,11.388,51.859,Rate may be unstable
92084,25.944,14.112,45.024,Rate is stable
92086,0,,,Not applicable
92091,0,,,Not applicable
92101,94.838,66.665,161.36,Rate is stable
92102,36.134,20.989,63.25,Rate is stable
92103,47.586,27.699,112.462,Rate is stable
92104,28.014,15.115,54.316,Rate is stable
92105,18.293,9.511,34.464,Rate is stable
92106,8.611,0.218,47.979,Rate is unstable interpret with caution
92107,7.514,0.879,43.401,Rate is unstable interpret with caution
92108,3.645,0.441,110.025,Rate is unstable interpret with caution
92109,17.762,6.468,59.04,Rate may be unstable
92110,16.93,5.955,51.927,Rate may be unstable
92111,6.023,1.209,19.966,Rate is unstable interpret with caution
92113,31.136,16.728,56.39,Rate is stable
92114,21.35,11.743,36.639,Rate is stable
92115,17.783,8.564,38.096,Rate may be unstable
92116,35.595,12.939,84.118,Rate may be unstable
92117,34.181,21.323,54.505,Rate is stable
92118,2.282,0.058,26.854,Rate is unstable interpret with caution
92119,8.408,1.011,39.751,Rate is unstable interpret with caution
92120,10.105,2.066,40.218,Rate is unstable interpret with caution
92121,0,,,Not applicable
92122,3.958,0.674,24.281,Rate is unstable interpret with caution
92123,7.258,1.287,36.771,Rate is unstable interpret with caution
92124,20.848,4.893,66.311,Rate is unstable interpret with caution
92126,8.661,3.367,19.77,Rate may be unstable
92127,21.343,8.423,49.076,Rate may be unstable
92128,4.782,0.574,18.651,Rate is unstable interpret with caution
92129,21.387,10.626,42.616,Rate may be unstable
92130,8.242,2.209,37.019,Rate is unstable interpret with caution
92131,6.32,0.668,30.225,Rate is unstable interpret with caution
92134,0,,,Not applicable
92135,0,,,Not applicable
92136,0,,,Not applicable
92139,9.093,1.662,30.472,Rate is unstable interpret with caution
92140,0,,,Not applicable
92145,0,,,Not applicable
