Riverside ED Visits - by Zip Code 2017,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
91752,27.644,12.15,62.437,Rate may be unstable
92028,16.679,6.854,35.773,Rate may be unstable
92059,85.915,2.175,1256.436,Rate is unstable interpret with caution
92201,30.839,18.754,48.812,Rate is stable
92203,28.018,11.956,57.77,Rate may be unstable
92210,0,,,Not applicable
92211,47.464,15.959,115.717,Rate may be unstable
92220,28.104,13.247,56.547,Rate may be unstable
92223,17.716,7.942,34.916,Rate may be unstable
92225,23.094,7.171,60.225,Rate may be unstable
92230,54.68,6.135,472.246,Rate is unstable interpret with caution
92234,19.902,9.841,37.039,Rate may be unstable
92236,16.767,7.16,41.795,Rate may be unstable
92239,0,,,Not applicable
92240,24.482,11.031,49.365,Rate may be unstable
92241,26.12,0.661,155.455,Rate is unstable interpret with caution
92253,35.758,17.863,65.435,Rate may be unstable
92254,7.21,0.183,413.214,Rate is unstable interpret with caution
92260,28.311,11.676,59.975,Rate may be unstable
92262,67.048,36.291,116.324,Rate is stable
92264,59.197,20.645,140.733,Rate may be unstable
92270,2.206,0.267,118.282,Rate is unstable interpret with caution
92274,13.664,1.309,99.408,Rate is unstable interpret with caution
92276,39.36,4.767,175.96,Rate is unstable interpret with caution
92282,0,,,Not applicable
92320,56.819,11.717,209.813,Rate is unstable interpret with caution
92324,14.719,7.039,29.543,Rate may be unstable
92337,0,,,Not applicable
92373,36.001,18.184,65.983,Rate is stable
92399,51.042,33.679,75.547,Rate is stable
92501,51.45,25.652,110.232,Rate may be unstable
92503,15.821,8.53,28.089,Rate is stable
92504,24.469,13.195,42.523,Rate is stable
92505,26.447,14.089,47.62,Rate is stable
92506,12.421,4.391,29.508,Rate may be unstable
92507,43.46,25.741,71.109,Rate is stable
92508,10.173,2.585,35.806,Rate is unstable interpret with caution
92509,18.901,10.45,33.204,Rate is stable
92518,0,,,Not applicable
92530,34.127,20.538,60.876,Rate is stable
92532,30.38,10.424,102.124,Rate may be unstable
92536,0,,,Not applicable
92539,18.415,0.466,406.319,Rate is unstable interpret with caution
92543,34.569,17.501,64.632,Rate is stable
92544,27.44,14.585,48.338,Rate is stable
92545,39.774,20.796,70.301,Rate is stable
92548,34.919,7.175,126.366,Rate is unstable interpret with caution
92549,243.509,29.49,879.638,Rate is unstable interpret with caution
92551,11.19,3.008,98.182,Rate is unstable interpret with caution
92553,19.327,10.469,36.863,Rate is stable
92555,17.579,7.537,44.752,Rate may be unstable
92557,11.582,4.143,31.08,Rate may be unstable
92561,0,,,Not applicable
92562,24.733,13.506,43.143,Rate is stable
92563,26.647,15.128,46.821,Rate is stable
92567,25.189,2.863,114.497,Rate is unstable interpret with caution
92570,24.545,13.454,42.855,Rate is stable
92571,7.627,2.419,32.125,Rate may be unstable
92582,25.987,7.057,96.296,Rate is unstable interpret with caution
92583,43.196,22.672,75.76,Rate is stable
92584,32.857,19.356,53.167,Rate is stable
92585,19.81,5.256,61.576,Rate is unstable interpret with caution
92586,37.568,13.39,98.997,Rate may be unstable
92587,12.569,1.419,53.132,Rate is unstable interpret with caution
92590,72.79,6.666,318.254,Rate is unstable interpret with caution
92591,27.82,14.316,52.331,Rate is stable
92592,21.934,12.419,37.017,Rate is stable
92595,37.915,20.033,69.294,Rate is stable
92596,6.671,0.798,57.535,Rate is unstable interpret with caution
92860,33.693,15.132,68.804,Rate may be unstable
92862,0,,,Not applicable
92879,13.955,5.059,33.198,Rate may be unstable
92880,9.89,3.972,25.636,Rate may be unstable
92881,8.959,1.813,32.176,Rate is unstable interpret with caution
92882,28.149,17.342,45.675,Rate is stable
92883,2.798,0.071,21.495,Rate is unstable interpret with caution
California,20.163,19.727,20.605,Rate is stable
Riverside,22.695,20.843,24.688,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Emergency Department Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
