Calaveras ED Visits - by Zip Code 2020,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
95222,153.635,18.606,673.826,Rate is unstable interpret with caution
95223,0,,,Not applicable
95228,0,,,Not applicable
95230,0,,,Not applicable
95232,0,,,Not applicable
95236,24.805,3.004,199.3,Rate is unstable interpret with caution
95245,19.385,0.491,2636.622,Rate is unstable interpret with caution
95246,52.867,1.338,1133.21,Rate is unstable interpret with caution
95247,0,,,Not applicable
95249,44.349,5.571,226.366,Rate is unstable interpret with caution
95251,0,,,Not applicable
95252,20.442,2.476,75.61,Rate is unstable interpret with caution
95255,18.283,0.463,2612.175,Rate is unstable interpret with caution
95257,0,,,Not applicable
Calaveras,22.122,10.688,44.54,Rate may be unstable
California,40.945,40.318,41.583,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Emergency Department Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
