Napa ED Visits - by Zip Code 2024,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94503,0,,,Not applicable
94508,0,,,Not applicable
94515,0,,,Not applicable
94558,97.062,71.958,129.075,Rate is stable
94559,20.981,7.684,50.795,Rate may be unstable
94567,0,,,Not applicable
94574,12.416,0.314,124.962,Rate is unstable interpret with caution
94576,0,,,Not applicable
94599,0,,,Not applicable
95476,19.03,6.616,45.965,Rate may be unstable
California,46.2,45.495,46.913,Rate is stable
Napa,26.93,18.528,38.402,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Emergency Department Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
