Los Angeles ED Visits - by Zip Code 2012,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
90001,17.046,6.456,46.901,Rate may be unstable
90002,10.902,2.615,34.788,Rate is unstable interpret with caution
90003,7.551,1.915,24.287,Rate is unstable interpret with caution
90004,2.563,0.31,15.222,Rate is unstable interpret with caution
90005,5.717,1.115,25.063,Rate is unstable interpret with caution
90006,6.209,1.663,21.791,Rate is unstable interpret with caution
90007,17.141,5.11,48.056,Rate may be unstable
90008,8.582,1.755,30.485,Rate is unstable interpret with caution
90010,0,,,Not applicable
90011,4.422,1.179,16.295,Rate is unstable interpret with caution
90012,2.737,0.069,38.278,Rate is unstable interpret with caution
90013,33.068,10.679,742.912,Rate may be unstable
90014,67.495,17.352,1638.826,Rate is unstable interpret with caution
90015,0,,,Not applicable
90016,11.592,4.238,28.921,Rate may be unstable
90017,0,,,Not applicable
90018,16.016,6.269,34.887,Rate may be unstable
90019,8.084,2.949,20.04,Rate may be unstable
90020,1.801,0.046,19.857,Rate is unstable interpret with caution
90021,62.704,1.588,1171.116,Rate is unstable interpret with caution
90022,17.227,8.09,33.126,Rate may be unstable
90023,13.643,4.748,35.235,Rate may be unstable
90024,10.799,2.061,53.295,Rate is unstable interpret with caution
90025,11.484,3.932,38.692,Rate may be unstable
90026,8.157,3.224,20.516,Rate may be unstable
90027,24.738,13.265,51.79,Rate is stable
90028,12.018,2.359,55.376,Rate is unstable interpret with caution
90029,1.62,0.041,22.671,Rate is unstable interpret with caution
90031,3.057,0.077,20.464,Rate is unstable interpret with caution
90032,2.401,0.061,15.254,Rate is unstable interpret with caution
90033,26.253,12.923,50.352,Rate may be unstable
90034,8.905,3.072,26.168,Rate may be unstable
90035,14.615,3.563,43.255,Rate is unstable interpret with caution
90036,11.179,3.386,37.977,Rate may be unstable
90037,8.091,2.002,28.442,Rate is unstable interpret with caution
90038,21.294,4.052,74.821,Rate is unstable interpret with caution
90039,9.514,1.904,35.506,Rate is unstable interpret with caution
90040,8.491,0.215,57.145,Rate is unstable interpret with caution
90041,2.458,0.062,22.642,Rate is unstable interpret with caution
90042,4.652,0.954,15.92,Rate is unstable interpret with caution
90043,8.91,2.39,25.939,Rate is unstable interpret with caution
90044,15.095,7.98,28.034,Rate is stable
90045,10.112,2.606,28.963,Rate is unstable interpret with caution
90046,9.471,3.314,47.09,Rate may be unstable
90047,12.379,4.444,28.836,Rate may be unstable
90048,13.921,2.855,93.194,Rate is unstable interpret with caution
90049,2.624,0.066,23.346,Rate is unstable interpret with caution
90056,0,,,Not applicable
90057,5.087,0.607,23.54,Rate is unstable interpret with caution
90058,0,,,Not applicable
90059,17.904,5.328,51.619,Rate may be unstable
90061,4.55,0.115,46.633,Rate is unstable interpret with caution
90062,8.384,1.712,29.426,Rate is unstable interpret with caution
90063,9.035,2.462,24.989,Rate is unstable interpret with caution
90064,8.322,1.005,36.699,Rate is unstable interpret with caution
90065,13.006,4.761,29.532,Rate may be unstable
90066,11.08,3.813,27.361,Rate may be unstable
90067,0,,,Not applicable
90068,5.42,0.656,62.214,Rate is unstable interpret with caution
90069,13.513,3.529,173.221,Rate is unstable interpret with caution
90071,0,,,Not applicable
90073,0,,,Not applicable
90077,0,,,Not applicable
90089,0,,,Not applicable
90094,103.592,17.969,452.172,Rate is unstable interpret with caution
90095,0,,,Not applicable
90201,0.807,0.02,11.684,Rate is unstable interpret with caution
90210,6.437,0.163,42.611,Rate is unstable interpret with caution
90211,13.864,0.351,119.479,Rate is unstable interpret with caution
90212,6.292,0.159,79.151,Rate is unstable interpret with caution
90220,5.731,0.637,22.623,Rate is unstable interpret with caution
90221,17.1,6.549,48.091,Rate may be unstable
90222,6.9,0.744,36.225,Rate is unstable interpret with caution
90230,6.31,0.76,26.561,Rate is unstable interpret with caution
90232,13.956,1.605,63.798,Rate is unstable interpret with caution
90240,3.708,0.094,25.528,Rate is unstable interpret with caution
90241,14.444,5.211,32.96,Rate may be unstable
90242,7.228,1.448,30.218,Rate is unstable interpret with caution
90245,34.387,8.967,94.734,Rate is unstable interpret with caution
90247,15.684,6.191,33.763,Rate may be unstable
90248,26.626,3.175,112.382,Rate is unstable interpret with caution
90249,4.002,0.101,25.82,Rate is unstable interpret with caution
90250,8.825,3.978,19.823,Rate may be unstable
90254,0,,,Not applicable
90255,9.39,3.386,24.729,Rate may be unstable
90260,0,,,Not applicable
90262,11.051,3.625,29.438,Rate may be unstable
90263,7.808,0.198,1012.572,Rate is unstable interpret with caution
90265,20.808,4.291,84.55,Rate is unstable interpret with caution
90266,2.409,0.061,25.99,Rate is unstable interpret with caution
90270,5.193,0.131,54.099,Rate is unstable interpret with caution
90272,25.987,5.413,85.807,Rate is unstable interpret with caution
90274,21.267,3.352,75.272,Rate is unstable interpret with caution
90275,39.284,16.427,81.413,Rate may be unstable
90277,12.838,2.509,42.717,Rate is unstable interpret with caution
90278,11.97,3.709,33.721,Rate may be unstable
90280,2.655,0.259,12.695,Rate is unstable interpret with caution
90290,52.551,4.64,237.148,Rate is unstable interpret with caution
90291,13.777,4.206,53.42,Rate may be unstable
90292,22.476,7.061,93.279,Rate may be unstable
90293,12.341,1.475,178.491,Rate is unstable interpret with caution
90301,23.063,10.449,51.22,Rate may be unstable
90302,3.281,0.083,31.648,Rate is unstable interpret with caution
90303,7.568,0.897,70.772,Rate is unstable interpret with caution
90304,2.981,0.075,51.121,Rate is unstable interpret with caution
90305,0,,,Not applicable
90401,0,,,Not applicable
90402,48.137,12.283,141.738,Rate is unstable interpret with caution
90403,0,,,Not applicable
90404,22.773,8.122,72.036,Rate may be unstable
90405,14.429,3.609,44.959,Rate is unstable interpret with caution
90501,10.456,2.716,29.421,Rate is unstable interpret with caution
90502,4.73,0.12,38.337,Rate is unstable interpret with caution
90503,8.426,2.191,23.666,Rate is unstable interpret with caution
90504,15.66,5.082,39.801,Rate may be unstable
90505,0,,,Not applicable
90506,0,,,Not applicable
90601,9.008,1.842,30.242,Rate is unstable interpret with caution
90602,12.127,2.453,45.834,Rate is unstable interpret with caution
90603,0,,,Not applicable
90604,2.437,0.062,15.739,Rate is unstable interpret with caution
90605,13.808,4.975,32.479,Rate may be unstable
90606,14.246,4.503,35.339,Rate may be unstable
90623,0,,,Not applicable
90631,12.794,5.8,25.698,Rate may be unstable
90638,5.531,1.101,19.571,Rate is unstable interpret with caution
90639,0,,,Not applicable
90640,12.993,5.176,27.312,Rate may be unstable
90650,6.731,2.692,14.985,Rate may be unstable
90660,6.061,1.643,16.915,Rate is unstable interpret with caution
90670,12.893,1.552,57.707,Rate is unstable interpret with caution
90701,5.299,0.134,42.353,Rate is unstable interpret with caution
90703,0,,,Not applicable
90704,0,,,Not applicable
90706,9.748,3.9,22.5,Rate may be unstable
90710,6.103,0.734,27.054,Rate is unstable interpret with caution
90712,8.587,1.647,29.379,Rate is unstable interpret with caution
90713,19.953,7.266,47.019,Rate may be unstable
90715,4.327,0.11,37.194,Rate is unstable interpret with caution
90716,0,,,Not applicable
90717,31.745,9.49,85.065,Rate may be unstable
90723,5.743,1.164,30.426,Rate is unstable interpret with caution
90731,36.947,23.115,57.579,Rate is stable
90732,10.036,1.184,47.386,Rate is unstable interpret with caution
90740,23.224,5.583,68.092,Rate is unstable interpret with caution
90744,20.189,9.043,45.36,Rate may be unstable
90745,13.308,5.172,28.779,Rate may be unstable
90746,0,,,Not applicable
90747,0,,,Not applicable
90755,7.225,0.183,304.237,Rate is unstable interpret with caution
90802,25.529,12.072,53.794,Rate may be unstable
90803,32.11,12.863,75.661,Rate may be unstable
90804,22.163,9.652,54.897,Rate may be unstable
90805,19.296,11.375,34.031,Rate is stable
90806,12.723,4.104,33.392,Rate may be unstable
90807,6.723,0.684,28.285,Rate is unstable interpret with caution
90808,16.417,6.083,38.27,Rate may be unstable
90810,4.774,0.578,21.132,Rate is unstable interpret with caution
90813,37.449,22.517,64.309,Rate is stable
90814,9.879,1.196,61.259,Rate is unstable interpret with caution
90815,13.6,4.66,33.723,Rate may be unstable
90822,0,,,Not applicable
90840,0,,,Not applicable
91001,15.604,5.586,36.006,Rate may be unstable
91006,0,,,Not applicable
91007,9.272,1.815,30.363,Rate is unstable interpret with caution
91008,28.309,0.717,1421.204,Rate is unstable interpret with caution
91010,4.868,0.123,29.185,Rate is unstable interpret with caution
91011,2.66,0.067,87.283,Rate is unstable interpret with caution
91016,6.81,1.388,23.221,Rate is unstable interpret with caution
91020,11.382,0.288,98.796,Rate is unstable interpret with caution
91024,29.521,3.575,150.792,Rate is unstable interpret with caution
91030,0,,,Not applicable
91040,2.909,0.074,33.778,Rate is unstable interpret with caution
91042,21.78,7.702,52.914,Rate may be unstable
91101,10.155,1.798,62.586,Rate is unstable interpret with caution
91103,13.882,3.752,39.372,Rate is unstable interpret with caution
91104,17.725,7.043,39.704,Rate may be unstable
91105,0,,,Not applicable
91106,11.032,2.129,46.146,Rate is unstable interpret with caution
91107,6.463,0.783,29.643,Rate is unstable interpret with caution
91108,16.382,1.366,81.126,Rate is unstable interpret with caution
91201,3.366,0.085,31.841,Rate is unstable interpret with caution
91202,5.12,0.13,37.231,Rate is unstable interpret with caution
91203,6.253,0.158,62.323,Rate is unstable interpret with caution
91204,4.709,0.119,51.184,Rate is unstable interpret with caution
91205,2.063,0.052,17.897,Rate is unstable interpret with caution
91206,0,,,Not applicable
91207,0,,,Not applicable
91208,14.543,1.712,58.261,Rate is unstable interpret with caution
91214,8.341,1,35.711,Rate is unstable interpret with caution
91301,9.692,1.097,44.453,Rate is unstable interpret with caution
91302,32.956,11.628,82.845,Rate may be unstable
91303,21.671,7.603,92.644,Rate may be unstable
91304,22.741,11.658,41.251,Rate is stable
91306,18.552,8.348,36.839,Rate may be unstable
91307,49.671,23.958,96.571,Rate may be unstable
91311,15.704,6.093,36.993,Rate may be unstable
91316,48.637,24.834,92.507,Rate is stable
91321,18.569,7.392,42.228,Rate may be unstable
91324,23.224,8.384,53.509,Rate may be unstable
