Ventura ED Visits - by Zip Code 2010,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
90265,0,,,Not applicable
91301,27.771,10.655,63.553,Rate may be unstable
91307,31.291,12.093,69.787,Rate may be unstable
91320,7.696,1.52,24.367,Rate is unstable interpret with caution
91360,25.609,12.613,48.273,Rate may be unstable
91361,8.029,0.203,47.778,Rate is unstable interpret with caution
91362,37.252,18.29,68.769,Rate may be unstable
91377,0,,,Not applicable
93001,21.105,8.383,45.829,Rate may be unstable
93003,30.83,17.154,51.778,Rate is stable
93004,19.996,7.242,45.998,Rate may be unstable
93010,17.08,7.285,36.021,Rate may be unstable
93012,30.322,13.683,58.923,Rate may be unstable
93015,0,,,Not applicable
93021,10.139,2.714,34.076,Rate is unstable interpret with caution
93022,20.883,0.529,123.429,Rate is unstable interpret with caution
93023,31.811,10.968,76.713,Rate may be unstable
93030,23.915,12.969,42.883,Rate is stable
93033,15.758,7.98,29.837,Rate is stable
93035,6.884,0.806,27.899,Rate is unstable interpret with caution
93036,1.917,0.049,18.066,Rate is unstable interpret with caution
93041,14.252,2.647,46.551,Rate is unstable interpret with caution
93042,0,,,Not applicable
93043,0,,,Not applicable
93060,10.952,2.237,33.076,Rate is unstable interpret with caution
93063,36.212,21.575,57.914,Rate is stable
93065,35.399,23.261,52.669,Rate is stable
93066,0,,,Not applicable
93225,43.921,5.034,183.347,Rate is unstable interpret with caution
93243,0,,,Not applicable
93252,0,,,Not applicable
California,14.69,14.308,15.085,Rate is stable
Ventura,19.913,16.995,23.227,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Emergency Department Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
