Riverside ED Visits - by Zip Code 2024,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
91752,13.274,4.265,33.098,Rate may be unstable
92028,40.296,23.735,65.868,Rate is stable
92059,193.449,16.556,962.822,Rate is unstable interpret with caution
92201,143.461,113.368,179.593,Rate is stable
92203,31.589,15.237,67.18,Rate may be unstable
92210,0,,,Not applicable
92211,35.14,11.616,91.336,Rate may be unstable
92220,230.638,174.499,301.795,Rate is stable
92223,47.989,31.311,71.901,Rate is stable
92225,131.181,86.661,193.868,Rate is stable
92230,328.698,47.356,2760.64,Rate is unstable interpret with caution
92234,61.584,39.627,92.143,Rate is stable
92236,45.551,27.678,72.679,Rate is stable
92239,0,,,Not applicable
92240,127.434,92.387,173.185,Rate is stable
92241,60.764,12.141,218.363,Rate is unstable interpret with caution
92253,28.773,10.83,66.293,Rate may be unstable
92254,34.346,6.366,197.214,Rate is unstable interpret with caution
92260,39.754,17.559,85.75,Rate may be unstable
92262,390.509,302.47,502.665,Rate is stable
92264,50.658,21.517,152.98,Rate may be unstable
92270,116.428,42.181,279.959,Rate may be unstable
92274,23.063,4.636,85.433,Rate is unstable interpret with caution
92276,96.659,13.135,353.289,Rate is unstable interpret with caution
92282,115.581,2.926,1685.114,Rate is unstable interpret with caution
92320,126.37,57.357,249.153,Rate may be unstable
92324,103.944,79.325,134.71,Rate is stable
92337,10.962,2.926,41.226,Rate is unstable interpret with caution
92373,145.549,105.594,199.246,Rate is stable
92399,223.069,175.016,280.829,Rate is stable
92501,341.95,264.485,437.306,Rate is stable
92503,113.684,91.216,140.463,Rate is stable
92504,21.6,10.395,40.762,Rate may be unstable
92505,87.357,63.169,119.092,Rate is stable
92506,32.213,16.833,56.759,Rate is stable
92507,47.977,28.255,77.582,Rate is stable
92508,27.925,11.997,56.209,Rate may be unstable
92509,35.841,23.32,53.384,Rate is stable
92518,0,,,Not applicable
92521,0,,,Not applicable
92530,73.867,52.314,101.934,Rate is stable
92532,103.562,66.466,395.658,Rate is stable
92536,0,,,Not applicable
92539,0,,,Not applicable
92543,339.985,274.782,419.296,Rate is stable
92544,115.511,85.532,154.49,Rate is stable
92545,107.892,72.907,155.11,Rate is stable
92548,41.82,5.065,183.538,Rate is unstable interpret with caution
92549,24.79,0.628,461.814,Rate is unstable interpret with caution
92551,21.861,9.33,50.743,Rate may be unstable
92553,43.221,29.854,64.3,Rate is stable
92555,37.82,21.927,63.958,Rate is stable
92557,6.548,1.292,23.345,Rate is unstable interpret with caution
92561,301.336,7.629,3376.906,Rate is unstable interpret with caution
92562,47.407,30.952,69.944,Rate is stable
92563,30.818,19.468,46.881,Rate is stable
92567,32.521,6.49,106.107,Rate is unstable interpret with caution
92570,39.8,23.746,63.358,Rate is stable
92571,35.173,21.007,62.448,Rate is stable
92582,34.858,12.421,142.109,Rate may be unstable
92583,138.368,96.065,195.486,Rate is stable
92584,30.749,17.32,51.376,Rate is stable
92585,20.136,6.058,51.96,Rate may be unstable
92586,50.712,20.179,123.736,Rate may be unstable
92587,46.452,20.012,99.595,Rate may be unstable
92590,0,,,Not applicable
92591,11.568,3.148,32.398,Rate is unstable interpret with caution
92592,29.087,17.358,46.34,Rate is stable
92595,30.996,14.731,59.15,Rate may be unstable
92596,23.864,9.273,51.282,Rate may be unstable
92860,63.4,34.236,110.902,Rate is stable
92879,37.823,21.95,61.414,Rate is stable
92880,21.113,11.749,37.666,Rate is stable
92881,65.364,35.731,110.285,Rate is stable
92882,36.672,23.072,55.972,Rate is stable
92883,15.101,4.79,37.187,Rate may be unstable
California,46.2,45.495,46.913,Rate is stable
Riverside,37.705,35.245,40.298,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Emergency Department Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
