Orange ED Visits - by Zip Code 2018,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
90620,19.62,9.226,38.104,Rate may be unstable
90621,10.505,2.794,33.637,Rate is unstable interpret with caution
90623,4.917,0.124,47.065,Rate is unstable interpret with caution
90630,13.274,4.468,32.132,Rate may be unstable
90631,24.052,13.867,39.462,Rate is stable
90680,30.109,14.348,60.174,Rate may be unstable
90716,24.128,6.365,71.261,Rate is unstable interpret with caution
90720,12.536,2.367,43.354,Rate is unstable interpret with caution
90740,25.709,5.204,80.57,Rate is unstable interpret with caution
90742,0,,,Not applicable
90743,0,,,Not applicable
92530,42.358,27.12,69.057,Rate is stable
92602,10.859,2.239,61.546,Rate is unstable interpret with caution
92603,14.855,3.046,59.676,Rate is unstable interpret with caution
92604,27.014,10.666,57.84,Rate may be unstable
92606,16.516,4.49,58.551,Rate is unstable interpret with caution
92610,9.762,0.247,242.354,Rate is unstable interpret with caution
92612,8.537,2.491,41.503,Rate may be unstable
92614,7.486,0.907,72.824,Rate is unstable interpret with caution
92617,6.011,0.152,161.233,Rate is unstable interpret with caution
92618,6.257,0.677,40.445,Rate is unstable interpret with caution
92620,6.194,0.728,23.512,Rate is unstable interpret with caution
92624,97.656,29.518,291.317,Rate may be unstable
92625,75.439,22.418,233.808,Rate may be unstable
92626,39.058,25.951,59.024,Rate is stable
92627,56.658,40.069,79.774,Rate is stable
92629,59.167,29.347,108.298,Rate may be unstable
92630,21.158,11.438,36.994,Rate is stable
92637,590.697,15.209,27707.873,Rate is unstable interpret with caution
92646,60.77,40.67,88.559,Rate is stable
92647,54.528,38.03,76.46,Rate is stable
92648,69.356,46.596,101.931,Rate is stable
92649,32.295,15.526,63.091,Rate may be unstable
92651,80.617,41.134,144.307,Rate is stable
92653,36.368,17.684,69.708,Rate may be unstable
92655,13.031,0.33,85.096,Rate is unstable interpret with caution
92656,19.796,9.784,41.07,Rate may be unstable
92657,16.123,0.408,99.45,Rate is unstable interpret with caution
92660,37.531,18.487,69.773,Rate may be unstable
92661,57.8,4.987,862.344,Rate is unstable interpret with caution
92662,67.907,1.719,543.03,Rate is unstable interpret with caution
92663,60.59,29.811,117.687,Rate may be unstable
92672,50.322,28.773,85.296,Rate is stable
92673,12.428,1.945,44.792,Rate is unstable interpret with caution
92675,54.473,31.437,89.664,Rate is stable
92676,0,,,Not applicable
92677,35.738,21.69,56.032,Rate is stable
92679,7.482,1.295,31.824,Rate is unstable interpret with caution
92683,20.918,12.426,33.985,Rate is stable
92688,18.897,8.12,47.59,Rate may be unstable
92691,32.007,18.05,54.104,Rate is stable
92692,47.36,27.059,77.369,Rate is stable
92694,19.394,1.151,140.502,Rate is unstable interpret with caution
92697,0,,,Not applicable
92701,24.482,12.898,47.788,Rate is stable
92703,16.967,9.187,30.652,Rate is stable
92704,15.385,8.849,27.024,Rate is stable
92705,30.7,16.575,53.305,Rate is stable
92706,26.585,11.967,54.782,Rate may be unstable
92707,14.503,7.133,30.574,Rate may be unstable
92708,44.019,27.626,67.508,Rate is stable
92780,14.093,6.663,28.036,Rate may be unstable
92782,12.778,2.595,66.232,Rate is unstable interpret with caution
92801,15.374,7.508,29.625,Rate may be unstable
92802,10.609,3.398,27.175,Rate may be unstable
92804,16.539,9.394,27.692,Rate is stable
92805,11.816,5.559,28.547,Rate may be unstable
92806,14.089,5.833,31.762,Rate may be unstable
92807,14.338,4.402,37.204,Rate may be unstable
92808,37.268,14.582,84.351,Rate may be unstable
92821,15.708,5.65,36.214,Rate may be unstable
92823,20.15,0.51,193.039,Rate is unstable interpret with caution
92831,19.399,7.547,43.342,Rate may be unstable
92832,21.626,7.788,52.847,Rate may be unstable
92833,9.151,2.899,22.978,Rate may be unstable
92835,24.746,8.091,66.155,Rate may be unstable
92840,28.421,16.057,47.648,Rate is stable
92841,25.107,11.145,50.783,Rate may be unstable
92843,29.442,15.584,51.814,Rate is stable
92844,17.54,5.639,46.117,Rate may be unstable
92845,48.323,18.945,102.623,Rate may be unstable
92861,0,,,Not applicable
92862,0,,,Not applicable
92865,30.096,11.958,71.101,Rate may be unstable
92866,3.872,0.098,43.707,Rate is unstable interpret with caution
92867,2.632,0.067,16.768,Rate is unstable interpret with caution
92868,23.251,9.221,60.933,Rate may be unstable
92869,7.718,1.587,24.971,Rate is unstable interpret with caution
92870,21.468,11.026,38.539,Rate is stable
92886,19.997,8.666,40.532,Rate may be unstable
92887,23.924,6.469,69.831,Rate is unstable interpret with caution
California,21.44,20.988,21.9,Rate is stable
Orange,24.485,22.792,26.273,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Emergency Department Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
