Monterey ED Visits - by Zip Code 2017,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
93426,30.296,0.767,944.845,Rate is unstable interpret with caution
93450,0,,,Not applicable
93451,42.039,5.091,267.774,Rate is unstable interpret with caution
93901,42.65,20.58,79.916,Rate may be unstable
93905,5.809,1.577,28.193,Rate is unstable interpret with caution
93906,6.94,1.855,20.043,Rate is unstable interpret with caution
93907,24.488,7.794,62.451,Rate may be unstable
93908,35.911,4.349,129.797,Rate is unstable interpret with caution
93920,0,,,Not applicable
93923,0,,,Not applicable
93924,35.818,2.503,543.854,Rate is unstable interpret with caution
93925,0,,,Not applicable
93926,0,,,Not applicable
93927,4.465,0.113,75.563,Rate is unstable interpret with caution
93930,20.992,0.531,123.44,Rate is unstable interpret with caution
93932,0,,,Not applicable
93933,25.533,9.02,60.271,Rate may be unstable
93940,17.253,6.698,51.481,Rate may be unstable
93943,0,,,Not applicable
93944,0,,,Not applicable
93950,54.991,21.143,123.231,Rate may be unstable
93953,0,,,Not applicable
93955,16.303,5.886,39.806,Rate may be unstable
93960,38.031,19.555,91.125,Rate is stable
95004,0,,,Not applicable
95012,0,,,Not applicable
95039,0,,,Not applicable
95076,14.475,7.118,26.915,Rate may be unstable
California,20.163,19.727,20.605,Rate is stable
Monterey,17.405,13.66,21.95,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Emergency Department Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
