Kern ED Visits - by Zip Code 2012,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
93203,0,,,Not applicable
93205,154.378,3.909,1924.872,Rate is unstable interpret with caution
93206,50.434,1.277,994.843,Rate is unstable interpret with caution
93215,0,,,Not applicable
93224,0,,,Not applicable
93225,0,,,Not applicable
93226,0,,,Not applicable
93238,0,,,Not applicable
93240,127.28,38.601,498.184,Rate may be unstable
93241,15.152,1.33,123.64,Rate is unstable interpret with caution
93243,0,,,Not applicable
93249,0,,,Not applicable
93250,0,,,Not applicable
93251,0,,,Not applicable
93252,26.859,0.68,904.059,Rate is unstable interpret with caution
93255,0,,,Not applicable
93263,16.711,3.379,91.41,Rate is unstable interpret with caution
93268,7.406,0.188,66.438,Rate is unstable interpret with caution
93276,0,,,Not applicable
93280,2.673,0.068,63.027,Rate is unstable interpret with caution
93283,0,,,Not applicable
93285,99.292,11.754,1209.901,Rate is unstable interpret with caution
93287,0,,,Not applicable
93301,44.953,14.137,115.216,Rate may be unstable
93304,47.235,29.912,72.546,Rate is stable
93305,36.761,18.028,71.397,Rate may be unstable
93306,32.788,20.021,51.581,Rate is stable
93307,26.429,15.887,48.051,Rate is stable
93308,62.065,42.788,88.414,Rate is stable
93309,23.885,13.249,41.195,Rate is stable
93311,6.899,0.755,33.801,Rate is unstable interpret with caution
93312,16.945,7.688,36.146,Rate may be unstable
93313,16.71,7.106,44.981,Rate may be unstable
93314,3.367,0.085,52.871,Rate is unstable interpret with caution
93461,94.434,2.391,1857.211,Rate is unstable interpret with caution
93501,26.256,0.665,218.757,Rate is unstable interpret with caution
93505,19.556,3.961,126.079,Rate is unstable interpret with caution
93516,53.265,1.349,498.123,Rate is unstable interpret with caution
93518,0,,,Not applicable
93519,0,,,Not applicable
93523,0,,,Not applicable
93524,0,,,Not applicable
93527,156.032,18.896,563.64,Rate is unstable interpret with caution
93528,0,,,Not applicable
93531,0,,,Not applicable
93536,18.949,10.271,34.089,Rate is stable
93554,0,,,Not applicable
93555,43.057,22.664,76.324,Rate is stable
93560,14.382,2.856,85.741,Rate is unstable interpret with caution
93561,29.569,13.276,57.683,Rate may be unstable
California,16.885,16.48,17.305,Rate is stable
Kern,24.84,21.518,28.61,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Emergency Department Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
