Shasta ED Visits - by Zip Code 2018,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
96001,42.39,21.17,78.557,Rate may be unstable
96002,68.452,42.662,105.887,Rate is stable
96003,18.677,8.873,39.22,Rate may be unstable
96007,28.232,11.376,69.881,Rate may be unstable
96008,31.538,0.798,4551.762,Rate is unstable interpret with caution
96013,103.295,24.649,299.751,Rate is unstable interpret with caution
96016,0,,,Not applicable
96019,37.893,9.865,108.427,Rate is unstable interpret with caution
96022,6.07,0.154,45.143,Rate is unstable interpret with caution
96025,37.248,4.511,572.565,Rate is unstable interpret with caution
96028,0,,,Not applicable
96033,55.656,1.409,1671.663,Rate is unstable interpret with caution
96040,0,,,Not applicable
96047,0,,,Not applicable
96051,0,,,Not applicable
96056,0,,,Not applicable
96062,0,,,Not applicable
96065,0,,,Not applicable
96069,306.341,7.756,8853.767,Rate is unstable interpret with caution
96071,0,,,Not applicable
96073,24.122,0.611,231.662,Rate is unstable interpret with caution
96076,0,,,Not applicable
96087,0,,,Not applicable
96088,0,,,Not applicable
96096,0,,,Not applicable
California,21.44,20.988,21.9,Rate is stable
Shasta,39.262,30.285,50.45,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Emergency Department Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
