Ventura ED Visits - by Zip Code 2012,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
90265,20.808,4.291,84.55,Rate is unstable interpret with caution
91301,9.692,1.097,44.453,Rate is unstable interpret with caution
91307,49.671,23.958,96.571,Rate may be unstable
91320,21.396,9.078,43.986,Rate may be unstable
91360,31.326,16.882,55.12,Rate is stable
91361,26.76,7.971,84.828,Rate may be unstable
91362,31.152,13.764,61.662,Rate may be unstable
91377,21.414,3.151,95.128,Rate is unstable interpret with caution
93001,55.871,33.807,89.359,Rate is stable
93003,48.735,30.676,74.364,Rate is stable
93004,9.404,1.931,31.878,Rate is unstable interpret with caution
93010,31.241,16.496,54.7,Rate is stable
93012,9.758,1.887,32.593,Rate is unstable interpret with caution
93015,0,,,Not applicable
93021,18.898,8.065,49.719,Rate may be unstable
93022,49.304,9.532,190.082,Rate is unstable interpret with caution
93023,27.437,7.817,76.663,Rate may be unstable
93030,44.595,28.854,68.348,Rate is stable
93033,29.573,18.398,46.543,Rate is stable
93035,37.303,18.352,71.012,Rate may be unstable
93036,4.599,0.521,22.687,Rate is unstable interpret with caution
93041,50.677,24.795,95.057,Rate may be unstable
93042,0,,,Not applicable
93043,0,,,Not applicable
93060,26.874,11.497,55.348,Rate may be unstable
93063,44.857,28.232,68.737,Rate is stable
93065,31.148,19.503,49.321,Rate is stable
93066,52.928,1.34,391.963,Rate is unstable interpret with caution
93225,0,,,Not applicable
93243,0,,,Not applicable
93252,26.859,0.68,904.059,Rate is unstable interpret with caution
California,16.885,16.48,17.305,Rate is stable
Ventura,29.175,25.602,33.145,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Emergency Department Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
