Contra Costa ED Visits - by Zip Code 2014,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94505,9.175,0.232,62.547,Rate is unstable interpret with caution
94506,27.805,3.06,110.409,Rate is unstable interpret with caution
94507,28.743,4.976,107.445,Rate is unstable interpret with caution
94509,35.814,23.079,54.462,Rate is stable
94513,17.499,7.828,34.681,Rate may be unstable
94514,471.88,11.947,6100.002,Rate is unstable interpret with caution
94517,30.998,6.293,110.913,Rate is unstable interpret with caution
94518,23.397,9.285,52.404,Rate may be unstable
94519,30.259,9.979,76.473,Rate may be unstable
94520,29.085,14.742,59.166,Rate is stable
94521,39.675,22.314,66.517,Rate is stable
94523,9.04,2.289,30.081,Rate is unstable interpret with caution
94525,23.813,0.603,372.826,Rate is unstable interpret with caution
94526,25.824,6.537,73.852,Rate is unstable interpret with caution
94528,0,,,Not applicable
94530,4.01,0.102,35.992,Rate is unstable interpret with caution
94531,31.289,15.308,62.83,Rate may be unstable
94547,15.959,4.095,51.33,Rate is unstable interpret with caution
94548,0,,,Not applicable
94549,18.646,3.683,61.932,Rate is unstable interpret with caution
94551,27.877,12.282,60.462,Rate may be unstable
94553,18.689,8.565,36.933,Rate may be unstable
94556,6.465,0.164,87.106,Rate is unstable interpret with caution
94561,19.097,7.486,51.47,Rate may be unstable
94563,19.607,0.496,109.245,Rate is unstable interpret with caution
94564,21.247,3.951,68.766,Rate is unstable interpret with caution
94565,22.013,13.192,35.737,Rate is stable
94569,0,,,Not applicable
94572,18.801,2.262,106.478,Rate is unstable interpret with caution
94582,15.356,3.514,87.225,Rate is unstable interpret with caution
94583,8.668,1.749,30.129,Rate is unstable interpret with caution
94595,13.104,0.706,145.561,Rate is unstable interpret with caution
94596,5.548,0.14,39.054,Rate is unstable interpret with caution
94597,14.193,2.925,53.719,Rate is unstable interpret with caution
94598,21.828,5.159,62.973,Rate is unstable interpret with caution
94707,0,,,Not applicable
94708,21.916,1.584,111.089,Rate is unstable interpret with caution
94801,16.67,5.32,46.701,Rate may be unstable
94803,0,,,Not applicable
94804,14.88,5.173,36.343,Rate may be unstable
94805,28.176,7.41,89.202,Rate is unstable interpret with caution
94806,28.106,16.488,45.841,Rate is stable
California,18.31,17.893,18.738,Rate is stable
Contra Costa,18.803,16.332,21.568,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Emergency Department Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
