Santa Clara ED Visits - by Zip Code 2024,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94022,2.029,0.051,40.656,Rate is unstable interpret with caution
94024,7.268,0.184,58.247,Rate is unstable interpret with caution
94040,4.825,0.551,22.228,Rate is unstable interpret with caution
94041,0,,,Not applicable
94043,0,,,Not applicable
94085,7.398,0.187,52.021,Rate is unstable interpret with caution
94086,3.149,0.313,22.402,Rate is unstable interpret with caution
94087,5.7,1.553,18.635,Rate is unstable interpret with caution
94089,9.57,0.242,56.027,Rate is unstable interpret with caution
94301,33.06,8.835,99.134,Rate is unstable interpret with caution
94303,10.53,3.327,25.92,Rate may be unstable
94304,0,,,Not applicable
94305,0,,,Not applicable
94306,12.554,2.566,40.027,Rate is unstable interpret with caution
94550,14.067,5.464,32.799,Rate may be unstable
95002,0,,,Not applicable
95008,33.349,17.867,58.882,Rate is stable
95013,0,,,Not applicable
95014,3.92,0.475,15.624,Rate is unstable interpret with caution
95020,15.77,7.123,30.563,Rate may be unstable
95023,24.907,13.102,44.218,Rate is stable
95030,15.898,1.811,100.63,Rate is unstable interpret with caution
95032,9.376,1.882,43.274,Rate is unstable interpret with caution
95033,0,,,Not applicable
95035,6.971,2.129,17.535,Rate may be unstable
95037,19.115,8.111,38.485,Rate may be unstable
95046,27.961,0.708,223.939,Rate is unstable interpret with caution
95050,12.793,3.401,35.721,Rate is unstable interpret with caution
95051,11.806,3.995,29.521,Rate may be unstable
95053,0,,,Not applicable
95054,2.17,0.055,29.202,Rate is unstable interpret with caution
95070,0,,,Not applicable
95076,42.351,28.462,60.994,Rate is stable
95110,50.06,25.324,123.004,Rate is stable
95111,20.36,10.496,36.802,Rate is stable
95112,118.265,86.556,159.006,Rate is stable
95113,1714.105,871.579,4470.921,Rate is stable
95116,97.728,71.188,131.452,Rate is stable
95117,8.6,1.009,41.011,Rate is unstable interpret with caution
95118,17.005,5.309,43.541,Rate may be unstable
95119,16.337,1.562,74.588,Rate is unstable interpret with caution
95120,25.957,6.774,68.993,Rate is unstable interpret with caution
95121,4.79,0.579,25.268,Rate is unstable interpret with caution
95122,25.796,13.226,46.599,Rate is stable
95123,12.369,4.934,25.957,Rate may be unstable
95124,18.246,8.415,36.271,Rate may be unstable
95125,44.449,26.979,69.682,Rate is stable
95126,9.55,2.336,29.486,Rate is unstable interpret with caution
95127,36.593,22.477,57.003,Rate is stable
95128,38.196,19.571,70.287,Rate is stable
95129,11.12,2.915,31.724,Rate is unstable interpret with caution
95130,0,,,Not applicable
95131,6.843,0.771,27.714,Rate is unstable interpret with caution
95132,10.02,2.73,29.656,Rate is unstable interpret with caution
95133,9.087,1.1,35.985,Rate is unstable interpret with caution
95134,7.194,0.417,76.606,Rate is unstable interpret with caution
95135,0,,,Not applicable
95136,7.12,1.934,20.715,Rate is unstable interpret with caution
95138,10.047,1.089,58.637,Rate is unstable interpret with caution
95139,0,,,Not applicable
95140,0,,,Not applicable
95148,3.068,0.078,18.304,Rate is unstable interpret with caution
95192,0,,,Not applicable
California,46.2,45.495,46.913,Rate is stable
Santa Clara,16.488,14.568,18.618,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Emergency Department Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
