Riverside ED Visits - by Zip Code 2018,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
91752,12.276,3.341,40.26,Rate is unstable interpret with caution
92028,10.899,3.279,28.428,Rate may be unstable
92059,89.786,2.273,1162.053,Rate is unstable interpret with caution
92201,38.257,24.094,58.573,Rate is stable
92203,12.963,3.213,37.825,Rate is unstable interpret with caution
92210,0,,,Not applicable
92211,54.257,19.697,126.081,Rate may be unstable
92220,29.6,12.906,60.906,Rate may be unstable
92223,26.974,14.173,47.307,Rate is stable
92225,32.213,13.773,69.477,Rate may be unstable
92230,73.443,5.229,457.167,Rate is unstable interpret with caution
92234,9.632,3.098,23.961,Rate may be unstable
92236,24.078,11.921,49.503,Rate may be unstable
92239,0,,,Not applicable
92240,24.918,11.239,50.322,Rate may be unstable
92241,54.311,10.811,184.811,Rate is unstable interpret with caution
92253,26.74,12.496,52.831,Rate may be unstable
92254,0,,,Not applicable
92260,39.384,19.883,73.211,Rate is stable
92262,45.249,21.191,88.328,Rate may be unstable
92264,26.448,5.532,92.085,Rate is unstable interpret with caution
92270,44.168,9.559,175.142,Rate is unstable interpret with caution
92274,16.933,1.977,99.035,Rate is unstable interpret with caution
92276,0,,,Not applicable
92282,25.968,0.657,1284.093,Rate is unstable interpret with caution
92320,32.541,3.632,177.665,Rate is unstable interpret with caution
92324,19.846,10.036,36.701,Rate is stable
92337,10.97,2.099,51.378,Rate is unstable interpret with caution
92373,38.146,19.819,68.669,Rate is stable
92399,44.079,27.643,67.678,Rate is stable
92501,97.91,61.386,161.447,Rate is stable
92503,9.221,4.16,19.066,Rate may be unstable
92504,24.239,13.437,41.356,Rate is stable
92505,14.203,6.013,30.716,Rate may be unstable
92506,23.144,10.765,44.47,Rate may be unstable
92507,15.474,6.228,34.977,Rate may be unstable
92508,4.005,0.485,25.125,Rate is unstable interpret with caution
92509,17.214,9.262,30.576,Rate is stable
92518,0,,,Not applicable
92530,42.358,27.12,69.057,Rate is stable
92532,7.271,0.864,70.264,Rate is unstable interpret with caution
92536,216.013,44.036,670.934,Rate is unstable interpret with caution
92539,42.196,5.054,418.511,Rate is unstable interpret with caution
92543,55.282,32.478,91.057,Rate is stable
92544,41.893,24.775,67.354,Rate is stable
92545,32.767,16.662,60.07,Rate is stable
92548,23.505,2.828,107.663,Rate is unstable interpret with caution
92549,13.426,0.34,439.812,Rate is unstable interpret with caution
92551,13.188,4.203,94.092,Rate may be unstable
92553,17.746,9.591,34.247,Rate is stable
92555,7.402,1.99,31.235,Rate is unstable interpret with caution
92557,15.323,7.258,34.161,Rate may be unstable
92561,0,,,Not applicable
92562,19.769,9.774,36.905,Rate may be unstable
92563,28.918,16.499,49.815,Rate is stable
92567,28.987,5.579,117.625,Rate is unstable interpret with caution
92570,26.909,14.23,46.836,Rate is stable
92571,7.473,2.379,30.476,Rate may be unstable
92582,0,,,Not applicable
92583,31.245,14.563,59.788,Rate may be unstable
92584,30.23,17.121,50.356,Rate is stable
92585,33.589,13.401,77.602,Rate may be unstable
92586,27.484,6.904,85.939,Rate is unstable interpret with caution
92587,20.516,4.205,65.98,Rate is unstable interpret with caution
92590,175.257,59.331,448.068,Rate may be unstable
92591,43.979,25.813,72.167,Rate is stable
92592,27.966,17.348,43.578,Rate is stable
92595,35.025,17.885,64.723,Rate is stable
92596,13.968,3.743,62.503,Rate is unstable interpret with caution
92860,14.997,3.949,44.314,Rate is unstable interpret with caution
92862,0,,,Not applicable
92879,13.682,4.857,32.084,Rate may be unstable
92880,4.091,0.843,17.64,Rate is unstable interpret with caution
92881,13.21,4.264,36.597,Rate may be unstable
92882,19.675,10.959,35.095,Rate is stable
92883,23.156,9.193,50.361,Rate may be unstable
California,21.44,20.988,21.9,Rate is stable
Riverside,22.645,20.788,24.64,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Emergency Department Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
