Sacramento ED Visits - by Zip Code 2013,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94571,52.247,7.886,210.128,Rate is unstable interpret with caution
95608,22.437,11.478,40.608,Rate is stable
95610,20.773,9.773,40.946,Rate may be unstable
95615,0,,,Not applicable
95621,24.705,11.669,46.992,Rate may be unstable
95624,13.446,5.729,28.645,Rate may be unstable
95626,0,,,Not applicable
95628,31.813,15.671,59.778,Rate may be unstable
95630,9.766,3.853,21.966,Rate may be unstable
95632,17.123,5.465,42.963,Rate may be unstable
95638,69.903,1.77,988.003,Rate is unstable interpret with caution
95641,110.626,2.801,776.013,Rate is unstable interpret with caution
95652,50.012,1.266,1365.05,Rate is unstable interpret with caution
95655,0,,,Not applicable
95660,44.696,23.919,78.776,Rate is stable
95662,22.396,8.165,50.4,Rate may be unstable
95670,14.26,6.119,29.566,Rate may be unstable
95673,21.671,4.103,73.953,Rate is unstable interpret with caution
95678,17.294,7.404,38.452,Rate may be unstable
95683,5.392,0.137,182.261,Rate is unstable interpret with caution
95690,0,,,Not applicable
95693,30.959,3.332,205.812,Rate is unstable interpret with caution
95742,0,,,Not applicable
95757,7.164,1.45,34.849,Rate is unstable interpret with caution
95758,11.177,4.424,28.674,Rate may be unstable
95811,14.202,1.704,268.957,Rate is unstable interpret with caution
95814,50.488,17.207,196.667,Rate may be unstable
95815,27.628,10.67,65.296,Rate may be unstable
95816,19.96,4.4,101.35,Rate is unstable interpret with caution
95817,31.274,8.449,94.176,Rate is unstable interpret with caution
95818,16.461,4.309,52.026,Rate is unstable interpret with caution
95819,28.302,8.473,78.046,Rate may be unstable
95820,27.208,12.973,52.862,Rate may be unstable
95821,38.881,20.768,69.159,Rate is stable
95822,19.459,8.658,39.163,Rate may be unstable
95823,37.028,24.203,55.164,Rate is stable
95824,17.887,6.514,45.128,Rate may be unstable
95825,45.243,22.215,84.553,Rate may be unstable
95826,15.639,5.5,36.654,Rate may be unstable
95827,35.848,13.771,78.171,Rate may be unstable
95828,17.536,8.652,33.276,Rate may be unstable
95829,14.541,3.934,52.888,Rate is unstable interpret with caution
95830,0,,,Not applicable
95831,8.5,1.665,27.711,Rate is unstable interpret with caution
95832,0,,,Not applicable
95833,17.991,7.582,49.108,Rate may be unstable
95834,21.33,7.211,77.369,Rate may be unstable
95835,10.716,2.767,38.092,Rate is unstable interpret with caution
95836,0,,,Not applicable
95837,0,,,Not applicable
95838,19.873,7.762,50.521,Rate may be unstable
95841,16.365,3.264,51.606,Rate is unstable interpret with caution
95842,23.019,9.663,57.596,Rate may be unstable
95843,14.694,4.898,39.954,Rate may be unstable
95864,22.136,5.282,63.315,Rate is unstable interpret with caution
California,17.56,17.15,17.983,Rate is stable
Sacramento,20.137,17.907,22.593,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Emergency Department Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
