Sutter ED Visits - by Zip Code 2017,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
95626,125.834,45.247,292.22,Rate may be unstable
95645,0,,,Not applicable
95659,0,,,Not applicable
95668,0,,,Not applicable
95674,61.335,1.553,1119.938,Rate is unstable interpret with caution
95692,0,,,Not applicable
95953,61.93,21.782,144.445,Rate may be unstable
95957,0,,,Not applicable
95982,24.227,0.613,325.921,Rate is unstable interpret with caution
95991,23.245,10.498,46.147,Rate may be unstable
95993,10.185,2.022,32.049,Rate is unstable interpret with caution
California,20.163,19.727,20.605,Rate is stable
Sutter,24.247,15.338,37.21,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Emergency Department Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
