Madera ED Visits - by Zip Code 2011,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
93601,37.133,0.94,2116.21,Rate is unstable interpret with caution
93604,0,,,Not applicable
93610,15.772,4.241,49.84,Rate is unstable interpret with caution
93614,27.734,2.896,121.957,Rate is unstable interpret with caution
93622,6.912,0.175,211.015,Rate is unstable interpret with caution
93626,449.359,11.377,2990.935,Rate is unstable interpret with caution
93636,9.048,0.229,78.964,Rate is unstable interpret with caution
93637,37.517,19.751,66.393,Rate is stable
93638,42.125,22.815,74.175,Rate is stable
93643,0,,,Not applicable
93644,0,,,Not applicable
93645,0,,,Not applicable
93653,0,,,Not applicable
93669,0,,,Not applicable
93720,26.885,13.82,49.837,Rate is stable
California,16.448,16.042,16.858,Rate is stable
Madera,24.135,17,33.62,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Emergency Department Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
