San Joaquin ED Visits - by Zip Code 2024,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94513,13.793,5.726,30.598,Rate may be unstable
94514,16.584,0.42,842.444,Rate is unstable interpret with caution
95202,261.93,145.321,462.086,Rate is stable
95203,113.728,66.717,186.722,Rate is stable
95204,235.055,174.376,311.285,Rate is stable
95205,131.13,95.639,177.487,Rate is stable
95206,55.02,37.856,78.838,Rate is stable
95207,93.704,65.255,131.234,Rate is stable
95209,23.484,11.023,45.317,Rate may be unstable
95210,40.462,21.034,71.644,Rate is stable
95211,0,,,Not applicable
95212,44.689,20.291,89.977,Rate may be unstable
95215,185.915,131.297,258.076,Rate is stable
95219,45.085,21.965,84.676,Rate may be unstable
95220,23.594,2.804,119.128,Rate is unstable interpret with caution
95230,0,,,Not applicable
95231,112.86,32.841,512.633,Rate may be unstable
95236,23.196,0.587,400.667,Rate is unstable interpret with caution
95237,70.133,8.815,331.268,Rate is unstable interpret with caution
95240,104.495,77.646,139.016,Rate is stable
95242,87.339,53.149,138.484,Rate is stable
95258,133.771,26.724,469.892,Rate is unstable interpret with caution
95304,4.5,0.114,64.802,Rate is unstable interpret with caution
95320,9.358,1.1,70.262,Rate is unstable interpret with caution
95330,15.716,4.281,96.827,Rate is unstable interpret with caution
95336,79.174,53.698,113.453,Rate is stable
95337,28.129,11.912,59.335,Rate may be unstable
95361,57.097,32.909,93.544,Rate is stable
95366,5.815,0.147,38.45,Rate is unstable interpret with caution
95376,104.302,74.515,142.618,Rate is stable
95377,17.949,5.825,46.282,Rate may be unstable
95385,0,,,Not applicable
95391,14.973,1.512,107.974,Rate is unstable interpret with caution
95632,60.491,35.154,98.723,Rate is stable
95690,0,,,Not applicable
California,46.2,45.495,46.913,Rate is stable
San Joaquin,43.822,39.248,48.83,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Emergency Department Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
