Contra Costa ED Visits - by Zip Code 2012,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94505,8.494,0.215,64.693,Rate is unstable interpret with caution
94506,19.156,1.971,104.952,Rate is unstable interpret with caution
94507,0,,,Not applicable
94509,37.356,23.849,57.904,Rate is stable
94513,15.499,7.051,31.658,Rate may be unstable
94514,0,,,Not applicable
94517,4.887,0.124,58.659,Rate is unstable interpret with caution
94518,16.136,5.094,42.596,Rate may be unstable
94519,3.907,0.099,32.346,Rate is unstable interpret with caution
94520,27.6,13.055,57.732,Rate may be unstable
94521,20.854,9.215,42.247,Rate may be unstable
94523,19.227,6.915,44.216,Rate may be unstable
94525,53.889,1.364,445.797,Rate is unstable interpret with caution
94526,24.483,5.496,77.632,Rate is unstable interpret with caution
94528,0,,,Not applicable
94530,27.74,9.663,69.515,Rate may be unstable
94531,13.589,4.811,65.586,Rate may be unstable
94547,3.887,0.098,34.77,Rate is unstable interpret with caution
94548,0,,,Not applicable
94549,40.316,14.52,89.678,Rate may be unstable
94551,13.541,4.373,39.467,Rate may be unstable
94553,11.106,3.527,28.234,Rate may be unstable
94556,5.197,0.132,82.346,Rate is unstable interpret with caution
94561,27.867,13.839,59.455,Rate may be unstable
94563,23.37,2.83,104.169,Rate is unstable interpret with caution
94564,20.889,5.409,64.258,Rate is unstable interpret with caution
94565,21.152,12.437,35.159,Rate is stable
94569,0,,,Not applicable
94572,14.991,1.786,96.947,Rate is unstable interpret with caution
94582,21.485,4.431,101.545,Rate is unstable interpret with caution
94583,18.98,6.031,49.117,Rate may be unstable
94595,39.183,7.019,173.842,Rate is unstable interpret with caution
94596,0,,,Not applicable
94597,11.188,1.298,52.406,Rate is unstable interpret with caution
94598,9.588,0.868,45.891,Rate is unstable interpret with caution
94707,0,,,Not applicable
94708,12.991,0.329,104.971,Rate is unstable interpret with caution
94801,24.065,8.396,61.279,Rate may be unstable
94803,21.535,6.964,56.051,Rate may be unstable
94804,24.581,11.672,48.302,Rate may be unstable
94805,19.731,3.775,82.93,Rate is unstable interpret with caution
94806,7.628,2.44,19.431,Rate may be unstable
California,16.885,16.48,17.305,Rate is stable
Contra Costa,16.242,13.933,18.858,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Emergency Department Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
