Monterey ED Visits - by Zip Code 2019,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
93426,0,,,Not applicable
93450,0,,,Not applicable
93451,0,,,Not applicable
93901,34.558,15.977,68.099,Rate may be unstable
93905,65.991,48.007,94.659,Rate is stable
93906,22.021,12.256,37.878,Rate is stable
93907,58.706,30.102,105.413,Rate is stable
93908,20.757,2.507,96.321,Rate is unstable interpret with caution
93920,0,,,Not applicable
93923,1.441,0.036,141.348,Rate is unstable interpret with caution
93924,0,,,Not applicable
93925,40.415,1.023,2146.537,Rate is unstable interpret with caution
93926,12.038,0.305,136.456,Rate is unstable interpret with caution
93927,11.203,1.357,77.002,Rate is unstable interpret with caution
93930,5.577,0.141,78.698,Rate is unstable interpret with caution
93932,135.05,3.419,1592.495,Rate is unstable interpret with caution
93933,25.971,9.465,59.553,Rate may be unstable
93940,29.203,10.54,72.085,Rate may be unstable
93943,0,,,Not applicable
93944,0,,,Not applicable
93950,35.733,9.455,97.904,Rate is unstable interpret with caution
93953,7.491,0.19,354.565,Rate is unstable interpret with caution
93955,52.758,31.938,84.016,Rate is stable
93960,288.825,222.892,378.538,Rate is stable
95004,42.806,1.084,337.602,Rate is unstable interpret with caution
95012,27.571,3.298,131.404,Rate is unstable interpret with caution
95039,0,,,Not applicable
95076,24.498,15.589,37.535,Rate is stable
California,28.782,28.258,29.315,Rate is stable
Monterey,28.955,24.152,34.53,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Emergency Department Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
