Madera ED Visits - by Zip Code 2019,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
93601,14.094,0.357,5155.056,Rate is unstable interpret with caution
93604,0,,,Not applicable
93610,29.425,10.044,72.486,Rate may be unstable
93614,31.031,3.746,120.546,Rate is unstable interpret with caution
93622,36.928,10.008,1322.795,Rate is unstable interpret with caution
93626,0,,,Not applicable
93636,36.143,8.913,109.367,Rate is unstable interpret with caution
93637,23.318,11.106,44.787,Rate may be unstable
93638,21.663,10.113,43.907,Rate may be unstable
93643,65.113,1.649,423.727,Rate is unstable interpret with caution
93644,46.052,5.535,186.731,Rate is unstable interpret with caution
93645,0,,,Not applicable
93653,0,,,Not applicable
93669,0,,,Not applicable
93720,9.194,2.427,25.344,Rate is unstable interpret with caution
California,28.782,28.258,29.315,Rate is stable
Madera,17.47,11.695,25.505,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Emergency Department Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
