Riverside ED Visits - by Zip Code 2021,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
91752,34.631,17.812,62.954,Rate is stable
92028,83.568,56.817,119.645,Rate is stable
92059,168.648,16.489,830.116,Rate is unstable interpret with caution
92201,97.089,74.006,125.803,Rate is stable
92203,45.545,23.732,82.483,Rate is stable
92210,0,,,Not applicable
92211,48.915,18.966,114.49,Rate may be unstable
92220,160.934,114.646,221.062,Rate is stable
92223,95.16,69.629,128.168,Rate is stable
92225,144.738,102.007,202.35,Rate is stable
92230,374.492,117.14,5901.475,Rate may be unstable
92234,118.298,89.535,153.908,Rate is stable
92236,29.511,17.39,53.348,Rate is stable
92239,0,,,Not applicable
92240,218.872,171.552,276.538,Rate is stable
92241,147.678,64.09,322.663,Rate may be unstable
92253,39.054,18.525,73.477,Rate may be unstable
92254,46.463,12.092,248.905,Rate is unstable interpret with caution
92260,85.194,47.537,144.209,Rate is stable
92262,169.747,112.179,248.244,Rate is stable
92264,136.664,77.535,239.654,Rate is stable
92270,0,,,Not applicable
92274,47.684,15.115,116.198,Rate may be unstable
92276,54.021,16.72,254.795,Rate may be unstable
92282,0,,,Not applicable
92320,178.322,89.927,325.08,Rate is stable
92324,83.118,62.441,110.166,Rate is stable
92337,13.512,4.854,55.444,Rate may be unstable
92373,80.731,51.833,122.497,Rate is stable
92399,220.829,180.368,268.451,Rate is stable
92501,196.399,139.574,273.554,Rate is stable
92503,70.037,53.672,90.187,Rate is stable
92504,79.943,58.483,107.16,Rate is stable
92505,42.382,26.64,66.288,Rate is stable
92506,119.848,88.947,158.65,Rate is stable
92507,56.547,37.578,84.794,Rate is stable
92508,43.708,24.82,73.705,Rate is stable
92509,42.5,29.165,60.532,Rate is stable
92518,0,,,Not applicable
92530,122.684,95.263,156.708,Rate is stable
92532,30.769,12.983,137.318,Rate may be unstable
92536,60.917,7.173,501.041,Rate is unstable interpret with caution
92539,192.205,63.859,462.914,Rate may be unstable
92543,254.776,198.807,323.218,Rate is stable
92544,160.616,126.057,202.774,Rate is stable
92545,190.162,145.822,245.118,Rate is stable
92548,86.08,32.697,194.541,Rate may be unstable
92549,266.128,83.77,698.867,Rate may be unstable
92551,18.52,6.261,46.386,Rate may be unstable
92553,77.073,58.438,102.416,Rate is stable
92555,32.718,18.186,61.993,Rate is stable
92557,50.104,32.636,76.714,Rate is stable
92561,181.481,4.595,1266.202,Rate is unstable interpret with caution
92562,115.186,88.537,147.816,Rate is stable
92563,91.612,69.797,118.921,Rate is stable
92567,96.054,40.487,208.895,Rate may be unstable
92570,67.436,47.145,94.387,Rate is stable
92571,24.875,14.073,65.258,Rate is stable
92582,23.063,6.096,111.93,Rate is unstable interpret with caution
92583,183.502,141.261,237.053,Rate is stable
92584,58.019,38.667,84.342,Rate is stable
92585,8.579,0.992,34.622,Rate is unstable interpret with caution
92586,139.202,76.886,242.377,Rate is stable
92587,94.927,52.433,165.457,Rate is stable
92590,161.656,62.138,385.156,Rate may be unstable
92591,67.381,44.219,100.868,Rate is stable
92592,124.004,98.921,153.867,Rate is stable
92595,152.435,112.656,203.218,Rate is stable
92596,15.012,3.945,41.727,Rate is unstable interpret with caution
92860,99.867,63.715,153.952,Rate is stable
92879,64.44,44.221,91.837,Rate is stable
92880,21.611,12.028,40.547,Rate is stable
92881,49.528,26.052,93.803,Rate is stable
92882,99.966,78.6,126.076,Rate is stable
92883,57.531,33.79,92.299,Rate is stable
California,53.818,53.08,54.557,Rate is stable
Riverside,51.57,48.688,54.595,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Emergency Department Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
