Orange ED Visits - by Zip Code 2011,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
90620,15.595,6.151,34.159,Rate may be unstable
90621,10.757,2.879,36.229,Rate is unstable interpret with caution
90623,0,,,Not applicable
90630,15.743,6.718,33.67,Rate may be unstable
90631,4.66,0.961,15.25,Rate is unstable interpret with caution
90680,19.118,6.954,46.626,Rate may be unstable
90716,6.023,0.152,158.461,Rate is unstable interpret with caution
90720,37.458,14.365,81.981,Rate may be unstable
90740,13.966,2.219,54.734,Rate is unstable interpret with caution
90742,0,,,Not applicable
90743,0,,,Not applicable
92530,32.969,18.384,62.931,Rate is stable
92602,21.754,5.913,123.813,Rate is unstable interpret with caution
92603,12.631,1.488,64.804,Rate is unstable interpret with caution
92604,9.098,1.84,34.19,Rate is unstable interpret with caution
92606,4.023,0.102,67.127,Rate is unstable interpret with caution
92610,0,,,Not applicable
92612,12.24,2.326,52.96,Rate is unstable interpret with caution
92614,9.852,1.975,56.655,Rate is unstable interpret with caution
92617,0,,,Not applicable
92618,0,,,Not applicable
92620,3.351,0.085,23.899,Rate is unstable interpret with caution
92624,74.624,24.193,207.645,Rate may be unstable
92625,21.643,3.757,86.231,Rate is unstable interpret with caution
92626,25.065,13.067,45.877,Rate is stable
92627,42.602,28.14,65.577,Rate is stable
92629,34.766,14.555,73.182,Rate may be unstable
92630,24.486,13.311,42.893,Rate is stable
92637,0.61,0.015,1834.13,Rate is unstable interpret with caution
92646,30.085,16.901,50.643,Rate is stable
92647,37.813,23.619,59.019,Rate is stable
92648,28.499,14.938,51.11,Rate is stable
92649,21.953,8.624,48.108,Rate may be unstable
92651,0,,,Not applicable
92653,11.542,2.058,39.284,Rate is unstable interpret with caution
92655,25.633,3.018,152.962,Rate is unstable interpret with caution
92656,24.11,11.383,54.689,Rate may be unstable
92657,22.979,1.8,110.487,Rate is unstable interpret with caution
92660,27.412,11.648,55.804,Rate may be unstable
92661,0,,,Not applicable
92662,120.578,24.644,693.372,Rate is unstable interpret with caution
92663,43.31,19.88,97.444,Rate may be unstable
92672,34.732,17.757,62.999,Rate is stable
92673,45.976,21.193,91.32,Rate may be unstable
92675,28.696,12.917,57.259,Rate may be unstable
92676,0,,,Not applicable
92677,35.958,20.929,58.31,Rate is stable
92679,15.098,3.114,62.224,Rate is unstable interpret with caution
92683,11.198,5.095,21.653,Rate may be unstable
92688,10.441,2.793,40.475,Rate is unstable interpret with caution
92691,11.717,3.787,28.96,Rate may be unstable
92692,16.292,6.428,35.179,Rate may be unstable
92694,4.031,0.102,323.341,Rate is unstable interpret with caution
92697,0,,,Not applicable
92701,34.926,18.433,68.941,Rate is stable
92703,21.771,12.243,38.766,Rate is stable
92704,11.227,5.313,24.265,Rate may be unstable
92705,11.294,3.543,28.203,Rate may be unstable
92706,0,,,Not applicable
92707,11.206,4.049,32.084,Rate may be unstable
92708,25.262,12.868,45.676,Rate is stable
92780,10.254,3.689,25.22,Rate may be unstable
92782,9.208,1.027,137.361,Rate is unstable interpret with caution
92801,15.776,7.432,32.306,Rate may be unstable
92802,20.854,8.916,44.213,Rate may be unstable
92804,23.993,14.793,37.913,Rate is stable
92805,12.206,5.531,28.806,Rate may be unstable
92806,5.991,0.67,23.568,Rate is unstable interpret with caution
92807,4.72,0.572,21.588,Rate is unstable interpret with caution
92808,0,,,Not applicable
92821,24.194,10.932,49.338,Rate may be unstable
92823,0,,,Not applicable
92831,3.112,0.079,21.374,Rate is unstable interpret with caution
92832,18.065,4.864,51.402,Rate is unstable interpret with caution
92833,7.097,1.93,21.19,Rate is unstable interpret with caution
92835,25.357,6.776,66.969,Rate is unstable interpret with caution
92840,14.226,6.105,29.948,Rate may be unstable
92841,14.474,4.699,37.686,Rate may be unstable
92843,9.508,2.588,27.316,Rate is unstable interpret with caution
92844,7.897,0.956,42.256,Rate is unstable interpret with caution
92845,33.052,12.033,82.849,Rate may be unstable
92861,29.423,2.507,374.152,Rate is unstable interpret with caution
92862,0,,,Not applicable
92865,5.301,0.134,37.399,Rate is unstable interpret with caution
92866,7.268,0.184,74.876,Rate is unstable interpret with caution
92867,13.478,4.887,31.425,Rate may be unstable
92868,15.625,3.153,49.61,Rate is unstable interpret with caution
92869,13.097,4.119,37.707,Rate may be unstable
92870,12.431,4.516,27.993,Rate may be unstable
92886,16.968,6.582,38.885,Rate may be unstable
92887,20.895,5.609,74.985,Rate is unstable interpret with caution
California,16.448,16.042,16.858,Rate is stable
Orange,16.282,14.902,17.767,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Emergency Department Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
