Alameda ED Visits - by Zip Code 2020,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94501,34.415,19.95,56.695,Rate is stable
94502,0,,,Not applicable
94514,64.176,1.625,820.671,Rate is unstable interpret with caution
94536,11.795,5.827,23.946,Rate may be unstable
94538,17.878,9.756,31.874,Rate is stable
94539,4.97,0.602,20.493,Rate is unstable interpret with caution
94541,37.541,23.925,57.01,Rate is stable
94542,0,,,Not applicable
94544,39.616,27.645,56.105,Rate is stable
94545,13.744,4.306,37.159,Rate may be unstable
94546,105.303,75.13,145.765,Rate is stable
94550,57.681,36.099,88.993,Rate is stable
94551,29.115,15.312,54.153,Rate is stable
94552,26.939,3.262,103.261,Rate is unstable interpret with caution
94555,12.592,3.91,34.806,Rate may be unstable
94560,5.398,1.025,18.565,Rate is unstable interpret with caution
94566,10.58,2.746,32.831,Rate is unstable interpret with caution
94568,19.113,9.587,37.761,Rate is stable
94577,39.485,22.884,64.327,Rate is stable
94578,40.57,24.332,65.951,Rate is stable
94579,16.616,4.449,51.733,Rate is unstable interpret with caution
94580,40.904,23.107,70.799,Rate is stable
94586,0,,,Not applicable
94587,20.444,11.738,34.302,Rate is stable
94588,17.369,4.852,46.442,Rate may be unstable
94601,71.638,51.168,100.489,Rate is stable
94602,97.336,62.403,149.841,Rate is stable
94603,87.407,57.91,129.821,Rate is stable
94605,39.475,23.64,64.006,Rate is stable
94606,28.232,13.537,56.613,Rate may be unstable
94607,91,60.179,139.404,Rate is stable
94608,41.751,22.629,85.914,Rate is stable
94609,26.353,9.99,75.153,Rate may be unstable
94610,4.199,0.509,41.749,Rate is unstable interpret with caution
94611,43.009,19.76,85.997,Rate may be unstable
94612,156.127,95.628,288.093,Rate is stable
94613,0,,,Not applicable
94618,26.582,8.438,84.127,Rate may be unstable
94619,38.592,17.475,80.262,Rate may be unstable
94621,72.691,45.874,114.822,Rate is stable
94702,46.187,19.69,103.305,Rate may be unstable
94703,30.215,9.702,80.341,Rate may be unstable
94704,75.806,27.951,306.301,Rate may be unstable
94705,16.129,1.824,80.488,Rate is unstable interpret with caution
94706,8.419,1.001,42.78,Rate is unstable interpret with caution
94707,13.807,1.016,87.454,Rate is unstable interpret with caution
94708,11.365,0.288,92.002,Rate is unstable interpret with caution
94709,0,,,Not applicable
94710,79.351,24.509,275.186,Rate may be unstable
94720,0,,,Not applicable
95391,7.216,0.183,136.887,Rate is unstable interpret with caution
Alameda,25.127,22.812,27.635,Rate is stable
California,40.945,40.318,41.583,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Emergency Department Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
