Santa Barbara ED Visits - by Zip Code 2011,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
93013,25.735,6.854,76.685,Rate is unstable interpret with caution
93067,284.536,32.941,2506.499,Rate is unstable interpret with caution
93101,23.714,9.161,56.65,Rate may be unstable
93103,53.413,27.813,98.712,Rate is stable
93105,22.519,6.368,60.593,Rate may be unstable
93106,0,,,Not applicable
93108,8.331,0.211,163.222,Rate is unstable interpret with caution
93109,6.842,0.173,104.159,Rate is unstable interpret with caution
93110,16.872,1.802,68.043,Rate is unstable interpret with caution
93111,12.268,1.392,60.273,Rate is unstable interpret with caution
93117,14.346,4.964,37.166,Rate may be unstable
93252,30.563,0.774,442.269,Rate is unstable interpret with caution
93254,0,,,Not applicable
93427,69.676,8.438,255.5,Rate is unstable interpret with caution
93429,0,,,Not applicable
93434,17.857,2.079,136.684,Rate is unstable interpret with caution
93436,29.729,17.206,49.238,Rate is stable
93437,0,,,Not applicable
93441,0,,,Not applicable
93454,7.178,0.815,27.975,Rate is unstable interpret with caution
93455,7.682,1.517,27.427,Rate is unstable interpret with caution
93458,5.968,1.069,24.281,Rate is unstable interpret with caution
93460,15.13,0.383,279.682,Rate is unstable interpret with caution
93463,5.652,0.143,93.433,Rate is unstable interpret with caution
California,16.448,16.042,16.858,Rate is stable
Santa Barbara,18.475,14.637,23.148,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Emergency Department Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
