Contra Costa ED Visits - by Zip Code 2021,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94505,8.04,0.204,54.15,Rate is unstable interpret with caution
94506,140.852,70.224,255.465,Rate may be unstable
94507,0,,,Not applicable
94509,111.976,87.411,142.173,Rate is stable
94513,37.715,22.42,60.363,Rate is stable
94514,0,,,Not applicable
94517,23.664,2.688,92.222,Rate is unstable interpret with caution
94518,34.56,16.885,70.642,Rate may be unstable
94519,91.524,56.966,148.088,Rate is stable
94520,62.995,41.364,97.083,Rate is stable
94521,21.205,9.626,42.56,Rate may be unstable
94523,34.963,17.838,63.507,Rate is stable
94525,136.803,34.002,507.944,Rate is unstable interpret with caution
94526,63.87,31.347,127.257,Rate may be unstable
94528,0,,,Not applicable
94530,14.891,4.046,48.968,Rate is unstable interpret with caution
94531,49.139,30.305,77.625,Rate is stable
94547,8.385,0.973,38.991,Rate is unstable interpret with caution
94548,0,,,Not applicable
94549,21.582,6.773,57.307,Rate may be unstable
94551,23.631,11.669,45.964,Rate may be unstable
94553,38.484,23.044,61.72,Rate is stable
94556,5.752,0.146,72.591,Rate is unstable interpret with caution
94561,49.515,28.485,88.077,Rate is stable
94563,7.473,0.189,75.809,Rate is unstable interpret with caution
94564,55.71,25.014,113.997,Rate may be unstable
94565,44.525,32.481,60.437,Rate is stable
94569,0,,,Not applicable
94572,9.535,0.241,75.021,Rate is unstable interpret with caution
94582,4.688,0.476,23.124,Rate is unstable interpret with caution
94583,19.764,6.857,45.873,Rate may be unstable
94595,10.442,0.905,114.558,Rate is unstable interpret with caution
94596,35.407,14.095,84.08,Rate may be unstable
94597,21.134,6.678,65.325,Rate may be unstable
94598,32.744,11.589,79.261,Rate may be unstable
94707,0,,,Not applicable
94708,0,,,Not applicable
94801,62.924,37.928,103.983,Rate is stable
94803,40.649,19.466,80.432,Rate may be unstable
94804,54.557,34.65,83.366,Rate is stable
94805,6.605,0.167,51.214,Rate is unstable interpret with caution
94806,41.735,27.64,61.683,Rate is stable
California,53.818,53.08,54.557,Rate is stable
Contra Costa,30.498,27.282,34.01,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Emergency Department Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
