Amador ED Visits - by Zip Code 2022,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
95629,0,,,Not applicable
95640,282.642,165.259,464.873,Rate is stable
95642,125.198,34.227,349.333,Rate may be unstable
95665,54.271,6.572,1257.675,Rate is unstable interpret with caution
95666,125.177,29.002,464.945,Rate is unstable interpret with caution
95669,16.23,0.411,505.573,Rate is unstable interpret with caution
95685,6.329,0.16,268.798,Rate is unstable interpret with caution
95689,0,,,Not applicable
Amador,85.388,54.18,130.248,Rate is stable
California,54.877,54.132,55.63,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Emergency Department Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
