Santa Clara ED Visits - by Zip Code 2016,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94022,18.541,1.086,90.841,Rate is unstable interpret with caution
94024,0,,,Not applicable
94035,0,,,Not applicable
94040,0,,,Not applicable
94041,0,,,Not applicable
94043,4.831,0.564,30.481,Rate is unstable interpret with caution
94085,0,,,Not applicable
94086,5.25,0.379,24.142,Rate is unstable interpret with caution
94087,8.639,1.615,27.156,Rate is unstable interpret with caution
94089,16.603,2.844,58.494,Rate is unstable interpret with caution
94301,6.914,0.175,48.281,Rate is unstable interpret with caution
94303,8.461,2.3,23.995,Rate is unstable interpret with caution
94304,0,,,Not applicable
94305,0,,,Not applicable
94306,3.818,0.097,27.241,Rate is unstable interpret with caution
94550,24.045,12.177,43.504,Rate is stable
95002,0,,,Not applicable
95008,5.091,1.045,18.291,Rate is unstable interpret with caution
95013,0,,,Not applicable
95014,2.843,0.332,16.171,Rate is unstable interpret with caution
95020,6.788,1.827,19.583,Rate is unstable interpret with caution
95023,16.24,7.396,33.053,Rate may be unstable
95030,17.734,0.449,98.807,Rate is unstable interpret with caution
95032,23.586,6.857,62.888,Rate may be unstable
95033,22.502,1.507,121.455,Rate is unstable interpret with caution
95035,3.423,0.405,12.924,Rate is unstable interpret with caution
95037,9.917,3.107,25.723,Rate may be unstable
95046,0,,,Not applicable
95050,6.46,1.294,25.645,Rate is unstable interpret with caution
95051,6.124,1.255,19.613,Rate is unstable interpret with caution
95053,0,,,Not applicable
95054,2.913,0.074,41.475,Rate is unstable interpret with caution
95070,20.575,4.243,63.714,Rate is unstable interpret with caution
95076,20.82,12.427,33.74,Rate is stable
95110,14.55,3.674,78.86,Rate is unstable interpret with caution
95111,7.017,2.267,21.407,Rate may be unstable
95112,7.043,1.886,24.858,Rate is unstable interpret with caution
95113,680.742,264.629,1538.247,Rate may be unstable
95116,22.642,11.598,40.46,Rate is stable
95117,2.124,0.054,29.198,Rate is unstable interpret with caution
95118,10.166,2.713,31.421,Rate is unstable interpret with caution
95119,22.839,2.761,100.84,Rate is unstable interpret with caution
95120,9.023,1.093,40.729,Rate is unstable interpret with caution
95121,9.987,2.646,27.729,Rate is unstable interpret with caution
95122,4.679,0.954,17.085,Rate is unstable interpret with caution
95123,11.385,4.852,23.904,Rate may be unstable
95124,22.814,10.096,45.016,Rate may be unstable
95125,16.525,7.104,34.795,Rate may be unstable
95126,28.215,11.341,62.458,Rate may be unstable
95127,10.545,3.753,23.95,Rate may be unstable
95128,10.821,2.067,36.536,Rate is unstable interpret with caution
95129,8.238,1.577,26.795,Rate is unstable interpret with caution
95130,20.119,4.057,71.144,Rate is unstable interpret with caution
95131,12.624,0.922,57.875,Rate is unstable interpret with caution
95132,0,,,Not applicable
95133,4.437,0.112,26.336,Rate is unstable interpret with caution
95134,13.886,1.68,282.075,Rate is unstable interpret with caution
95135,4.211,0.107,42.375,Rate is unstable interpret with caution
95136,5.821,1.192,23.439,Rate is unstable interpret with caution
95138,0,,,Not applicable
95139,0,,,Not applicable
95140,0,,,Not applicable
95148,4.395,0.523,17.78,Rate is unstable interpret with caution
California,20.042,19.608,20.488,Rate is stable
Santa Clara,8.1,6.887,9.482,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Health Care Access and Information - Emergency Department Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
