Los Angeles ED Visits - by Zip Code 2017,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
90001,4.035,0.83,21.13,Rate is unstable interpret with caution
90002,8.38,2.283,32.15,Rate is unstable interpret with caution
90003,13.157,5.586,39.197,Rate may be unstable
90004,4.048,1.103,14.833,Rate is unstable interpret with caution
90005,9.764,3.101,27.965,Rate may be unstable
90006,6.274,2.018,21.099,Rate may be unstable
90007,10.546,1.974,36.659,Rate is unstable interpret with caution
90008,12.751,3.351,37.365,Rate is unstable interpret with caution
90010,39.777,4.77,482.175,Rate is unstable interpret with caution
90011,5.124,1.817,17.298,Rate may be unstable
90012,23.123,9.033,59.303,Rate may be unstable
90013,76.708,33.294,1447.253,Rate may be unstable
90014,46.071,15.809,4484.16,Rate may be unstable
90015,9.689,1.093,56.556,Rate is unstable interpret with caution
90016,9.975,3.216,25.756,Rate may be unstable
90017,12.781,3.05,44.123,Rate is unstable interpret with caution
90018,8.916,2.41,24.088,Rate is unstable interpret with caution
90019,8.835,3.534,20.715,Rate may be unstable
90020,3.02,0.362,21.944,Rate is unstable interpret with caution
90021,0,,,Not applicable
90022,8.036,2.505,20.031,Rate may be unstable
90023,8.368,2.216,27.733,Rate is unstable interpret with caution
90024,34.948,14.663,80.99,Rate may be unstable
90025,14.407,5.592,41.986,Rate may be unstable
90026,6.053,1.94,16.717,Rate may be unstable
90027,37.383,21.911,68.54,Rate is stable
90028,29.828,13.03,95.963,Rate may be unstable
90029,14.733,6.056,35.342,Rate may be unstable
90031,13.866,5.017,32.992,Rate may be unstable
90032,10.552,3.374,26.961,Rate may be unstable
90033,13.707,5.004,32.845,Rate may be unstable
90034,11.089,4.32,28.685,Rate may be unstable
90035,35.287,17.595,67.826,Rate may be unstable
90036,11.841,5.298,38.805,Rate may be unstable
90037,8.462,3.026,23.257,Rate may be unstable
90038,9.022,2.458,37.973,Rate may be unstable
90039,10.383,1.964,38.241,Rate is unstable interpret with caution
90040,6.683,0.169,57.315,Rate is unstable interpret with caution
90041,11.25,2.299,37.588,Rate is unstable interpret with caution
90042,9.38,3.691,21.564,Rate may be unstable
90043,15.712,6.549,34.058,Rate may be unstable
90044,16.037,8.823,27.826,Rate is stable
90045,7.962,2.124,26.006,Rate is unstable interpret with caution
90046,19.795,10.434,50.012,Rate is stable
90047,15.813,6.7,33.659,Rate may be unstable
90048,59.753,24.203,140.156,Rate may be unstable
90049,12.422,3.891,34.308,Rate may be unstable
90056,6.564,0.166,100.091,Rate is unstable interpret with caution
90057,20.404,10.372,38.38,Rate is stable
90058,0,,,Not applicable
90059,23.672,11.148,53.853,Rate may be unstable
90061,17.686,4.494,50.673,Rate is unstable interpret with caution
90062,17.565,6.283,42.24,Rate may be unstable
90063,4.73,0.568,18.746,Rate is unstable interpret with caution
