Imperial Deaths - by Zip Code 2023,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
92227,18.131,4.479,53.455,Rate is unstable interpret with caution
92231,3.247,0.082,20.411,Rate is unstable interpret with caution
92233,16.943,0.429,994.292,Rate is unstable interpret with caution
92243,15.715,5.5,36.602,Rate may be unstable
92249,0,,,Not applicable
92250,0,,,Not applicable
92251,10.027,1.163,63.072,Rate is unstable interpret with caution
92257,0,,,Not applicable
92259,0,,,Not applicable
92274,22.777,4.638,76.078,Rate is unstable interpret with caution
92281,33.512,0.848,368.123,Rate is unstable interpret with caution
92283,34.925,0.884,722.772,Rate is unstable interpret with caution
California,20.812,20.34,21.29,Rate is stable
Imperial,10.37,5.682,17.902,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Public Health - Vital Records and Statistic Division - Multiple Cause of Death and California Comprehensive Death Files,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
