Imperial Deaths - by Zip Code 2024,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
92227,9.018,1.026,35.834,Rate is unstable interpret with caution
92231,14.943,3.972,39.868,Rate is unstable interpret with caution
92233,8.884,0.225,203.633,Rate is unstable interpret with caution
92243,26.519,12.335,50.75,Rate may be unstable
92249,0,,,Not applicable
92250,0,,,Not applicable
92251,3.068,0.078,41.453,Rate is unstable interpret with caution
92257,0,,,Not applicable
92259,0,,,Not applicable
92274,6.159,0.156,61.353,Rate is unstable interpret with caution
92281,0,,,Not applicable
92283,0,,,Not applicable
California,14.48,14.092,14.877,Rate is stable
Imperial,12.71,7.922,20.315,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Public Health - Vital Records and Statistic Division - Multiple Cause of Death and California Comprehensive Death Files,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
