Riverside Deaths - by Zip Code 2021,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
91752,8.878,1.769,29.114,Rate is unstable interpret with caution
92028,20.047,8.571,41.436,Rate may be unstable
92059,158.919,4.023,885.442,Rate is unstable interpret with caution
92201,36.507,23.072,55.766,Rate is stable
92203,28.869,11.248,63.122,Rate may be unstable
92210,2.764,0.07,1108.555,Rate is unstable interpret with caution
92211,28.824,7.761,87.526,Rate is unstable interpret with caution
92220,39.092,17.93,75.447,Rate may be unstable
92223,25.376,13.327,45.393,Rate is stable
92225,26.964,9.699,62.073,Rate may be unstable
92230,271.633,73.166,5828.242,Rate is unstable interpret with caution
92234,25.496,13.44,44.728,Rate is stable
92236,13.21,5.28,34.5,Rate may be unstable
92239,0,,,Not applicable
92240,52.967,30.823,86.314,Rate is stable
92241,38.561,6.362,175.529,Rate is unstable interpret with caution
92253,16.52,5.105,41.973,Rate may be unstable
92254,16.271,0.412,220.226,Rate is unstable interpret with caution
92260,42.848,20.48,85.652,Rate may be unstable
92262,39.509,17.186,82.524,Rate may be unstable
92264,67.523,27.103,156.546,Rate may be unstable
92270,28.272,3.696,242.757,Rate is unstable interpret with caution
92274,0,,,Not applicable
92276,5.208,0.132,205.863,Rate is unstable interpret with caution
92282,48.199,1.22,5432.686,Rate is unstable interpret with caution
92320,30.817,3.693,124.797,Rate is unstable interpret with caution
92324,9.124,3.259,22.735,Rate may be unstable
92337,11.841,3.791,53.793,Rate may be unstable
92373,14.202,3.42,40.738,Rate is unstable interpret with caution
92399,27.531,15.042,47.564,Rate is stable
92501,32.95,12.909,76.33,Rate may be unstable
92503,18.862,10.903,30.818,Rate is stable
92504,26.325,14.652,44.083,Rate is stable
92505,23.088,11.799,43.078,Rate is stable
92506,8.768,2.277,24.228,Rate is unstable interpret with caution
92507,11.391,3.349,31.07,Rate may be unstable
92508,11.929,3.824,32.04,Rate may be unstable
92509,10.589,4.775,21.377,Rate may be unstable
92518,0,,,Not applicable
92530,35.536,20.884,57.577,Rate is stable
92532,8.027,0.972,116.561,Rate is unstable interpret with caution
92536,56.045,1.419,512.246,Rate is unstable interpret with caution
92539,9.732,0.246,182.073,Rate is unstable interpret with caution
92543,51.379,27.749,88.722,Rate is stable
92544,33.938,19.133,56.958,Rate is stable
92545,23.617,11.069,47.203,Rate may be unstable
92548,24.257,2.346,108.412,Rate is unstable interpret with caution
92549,48.087,3.003,374.998,Rate is unstable interpret with caution
92551,6.557,0.794,29.486,Rate is unstable interpret with caution
92553,22.421,12.642,39.905,Rate is stable
92555,8.987,2.407,33.324,Rate is unstable interpret with caution
92557,15.399,6.365,34.923,Rate may be unstable
92561,0,,,Not applicable
92562,31.034,18.482,49.653,Rate is stable
92563,14.022,6.379,27.809,Rate may be unstable
92567,0,,,Not applicable
92570,25.444,13.805,44.033,Rate is stable
92571,6.444,2.019,46.463,Rate may be unstable
92582,28.112,7.277,119.576,Rate is unstable interpret with caution
92583,22.171,9.103,48.665,Rate may be unstable
92584,12.326,4.745,27.299,Rate may be unstable
92585,24.49,7.834,58.9,Rate may be unstable
92586,81.471,35.416,170.91,Rate may be unstable
92587,44.224,16.466,102.885,Rate may be unstable
92590,57.499,6.819,251.87,Rate is unstable interpret with caution
92591,19.29,8.641,40.99,Rate may be unstable
92592,6.885,2.376,16.558,Rate may be unstable
92595,23.64,9.65,50.09,Rate may be unstable
92596,14.084,4.49,38.157,Rate may be unstable
92860,12.372,3.254,42.58,Rate is unstable interpret with caution
92879,29.558,16.468,50.164,Rate is stable
92880,10.205,4.087,26.703,Rate may be unstable
92881,12.056,2.427,46.643,Rate is unstable interpret with caution
92882,16.607,8.734,29.65,Rate is stable
92883,16.151,5.091,39.153,Rate may be unstable
California,18.028,17.602,18.458,Rate is stable
Riverside,20.368,18.578,22.295,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Public Health - Vital Records and Statistic Division - Multiple Cause of Death and California Comprehensive Death Files,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
