Alameda Deaths - by Zip Code 2023,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94501,13.4,5.545,29.342,Rate may be unstable
94502,0,,,Not applicable
94514,0,,,Not applicable
94536,6.197,1.957,17.227,Rate may be unstable
94538,12.002,5.023,25.193,Rate may be unstable
94539,1.944,0.049,13.971,Rate is unstable interpret with caution
94541,31.26,19.063,49.199,Rate is stable
94542,0,,,Not applicable
94544,16.001,8.012,29.497,Rate may be unstable
94545,20.553,7.403,47.775,Rate may be unstable
94546,13.963,4.733,33.87,Rate may be unstable
94550,12.008,4.282,28.939,Rate may be unstable
94551,6.755,1.834,22.112,Rate is unstable interpret with caution
94552,2.461,0.062,59.766,Rate is unstable interpret with caution
94555,1.783,0.045,21.378,Rate is unstable interpret with caution
94560,6.654,1.294,21.342,Rate is unstable interpret with caution
94566,7.417,1.347,28.742,Rate is unstable interpret with caution
94568,8.109,2.543,22.646,Rate may be unstable
94577,24.418,12.123,45.725,Rate may be unstable
94578,26.036,12.613,49.241,Rate may be unstable
94579,18.152,3.736,64.052,Rate is unstable interpret with caution
94580,16.648,5.9,41.671,Rate may be unstable
94586,0,,,Not applicable
94587,11.595,4.917,24.18,Rate may be unstable
94588,2.943,0.075,21.784,Rate is unstable interpret with caution
94601,27.124,14.14,47.914,Rate is stable
94602,13.513,3.629,42.162,Rate is unstable interpret with caution
94603,55.58,32.18,91.97,Rate is stable
94605,29.565,16.445,51.811,Rate is stable
94606,39.833,21.859,71.21,Rate is stable
94607,49.183,24.619,97.183,Rate may be unstable
94608,48.539,24.218,105.888,Rate may be unstable
94609,40.963,18.677,90.462,Rate may be unstable
94610,27.497,12.576,67.801,Rate may be unstable
94611,11.094,3.019,38.473,Rate is unstable interpret with caution
94612,132.208,69.132,253.995,Rate is stable
94613,0,,,Not applicable
94618,0,,,Not applicable
94619,21.088,8.063,53.441,Rate may be unstable
94621,55.739,31.526,94.392,Rate is stable
94702,35.95,11.577,89.311,Rate may be unstable
94703,12.847,1.555,54.471,Rate is unstable interpret with caution
94704,41.595,8.815,147.669,Rate is unstable interpret with caution
94705,11.752,0.298,78.468,Rate is unstable interpret with caution
94706,4.296,0.109,38.561,Rate is unstable interpret with caution
94707,0,,,Not applicable
94708,16.587,1.062,94.38,Rate is unstable interpret with caution
94709,0,,,Not applicable
94710,45.655,10.034,289.314,Rate is unstable interpret with caution
94720,0,,,Not applicable
95391,4.851,0.123,108.559,Rate is unstable interpret with caution
Alameda,21.825,19.298,24.637,Rate is stable
California,20.812,20.34,21.29,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Public Health - Vital Records and Statistic Division - Multiple Cause of Death and California Comprehensive Death Files,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
