Lake Deaths - by Zip Code 2017,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
95422,25.622,6.71,79.428,Rate is unstable interpret with caution
95423,15.406,1.857,495.12,Rate is unstable interpret with caution
95443,0,,,Not applicable
95451,0,,,Not applicable
95453,3.961,0.1,89.258,Rate is unstable interpret with caution
95457,112.84,8.581,682.159,Rate is unstable interpret with caution
95458,70.055,12.142,575.056,Rate is unstable interpret with caution
95461,0,,,Not applicable
95464,32.195,0.815,518.561,Rate is unstable interpret with caution
95467,0,,,Not applicable
95469,0,,,Not applicable
95485,0,,,Not applicable
95493,0,,,Not applicable
California,5.222,5.005,5.45,Rate is stable
Lake,17.023,9.637,31.418,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Public Health - Vital Records and Statistic Division - Multiple Cause of Death and California Comprehensive Death Files,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
