San Diego Deaths - by Zip Code 2016,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
91901,18.533,3.31,63.244,Rate is unstable interpret with caution
91902,3.722,0.094,38.926,Rate is unstable interpret with caution
91905,0,,,Not applicable
91906,0,,,Not applicable
91910,3.248,0.665,11.46,Rate is unstable interpret with caution
91911,4.432,0.909,13.297,Rate is unstable interpret with caution
91913,2.462,0.062,18.646,Rate is unstable interpret with caution
91914,0,,,Not applicable
91915,2.751,0.07,64.375,Rate is unstable interpret with caution
91916,0,,,Not applicable
91917,0,,,Not applicable
91932,18.661,5.86,48.096,Rate may be unstable
91934,0,,,Not applicable
91935,0,,,Not applicable
91941,13.729,3.655,37.588,Rate is unstable interpret with caution
91942,8.11,2.161,27.152,Rate is unstable interpret with caution
91945,12.111,2.498,39.163,Rate is unstable interpret with caution
91950,2.83,0.338,13.383,Rate is unstable interpret with caution
91962,116.752,2.956,650.499,Rate is unstable interpret with caution
91963,0,,,Not applicable
91977,10.601,4.174,23.83,Rate may be unstable
91978,0,,,Not applicable
91980,0,,,Not applicable
92003,0,,,Not applicable
92004,11.277,0.286,472.453,Rate is unstable interpret with caution
92007,7.052,0.179,69.888,Rate is unstable interpret with caution
92008,2.229,0.056,26.515,Rate is unstable interpret with caution
92009,3.036,0.077,20.249,Rate is unstable interpret with caution
92010,0,,,Not applicable
92011,17.646,5.143,51.189,Rate may be unstable
92014,18.711,0.474,113.682,Rate is unstable interpret with caution
92019,7.9,1.932,23.971,Rate is unstable interpret with caution
92020,18.266,8.567,35.044,Rate may be unstable
92021,6.901,2.102,18.087,Rate may be unstable
92024,4.828,0.934,18.358,Rate is unstable interpret with caution
92025,4.96,1.016,18.324,Rate is unstable interpret with caution
92026,6.966,1.879,20.997,Rate is unstable interpret with caution
92027,8.082,2.563,22.479,Rate may be unstable
92028,6.512,1.703,20.445,Rate is unstable interpret with caution
92029,6.431,0.767,36.934,Rate is unstable interpret with caution
92036,0,,,Not applicable
92037,1.52,0.038,18.925,Rate is unstable interpret with caution
92040,18.646,7.91,42.18,Rate may be unstable
92054,19.553,8.71,39.977,Rate may be unstable
92055,0,,,Not applicable
92056,1.805,0.046,12.969,Rate is unstable interpret with caution
92057,7.605,2.352,19.616,Rate may be unstable
92058,12.956,2.744,42.839,Rate is unstable interpret with caution
92059,96.943,2.454,1314.079,Rate is unstable interpret with caution
92061,0,,,Not applicable
92064,12.5,4.351,29.127,Rate may be unstable
92065,5.129,0.546,23.229,Rate is unstable interpret with caution
92066,0,,,Not applicable
92067,0,,,Not applicable
92069,1.707,0.043,16.706,Rate is unstable interpret with caution
92070,0,,,Not applicable
92071,5.666,1.149,18.065,Rate is unstable interpret with caution
92075,7.849,0.199,69.494,Rate is unstable interpret with caution
92078,2.466,0.062,14.634,Rate is unstable interpret with caution
92081,6.164,0.744,28.846,Rate is unstable interpret with caution
92082,2.96,0.075,35.48,Rate is unstable interpret with caution
92083,5.731,0.694,27.45,Rate is unstable interpret with caution
92084,4.586,0.945,16.834,Rate is unstable interpret with caution
92086,0,,,Not applicable
92091,0,,,Not applicable
92101,25.144,12.835,163.369,Rate is stable
92102,6.77,1.281,28.79,Rate is unstable interpret with caution
92103,21.679,10.286,73.412,Rate may be unstable
92104,13.619,5.613,39.958,Rate may be unstable
92105,10.493,4.172,24.576,Rate may be unstable
92106,6.405,0.766,38.599,Rate is unstable interpret with caution
92107,13.346,3.395,45.637,Rate is unstable interpret with caution
92108,0,,,Not applicable
92109,15.626,5.945,44.808,Rate may be unstable
92110,8.697,1.685,38.963,Rate is unstable interpret with caution
92111,9.527,3.044,24.256,Rate may be unstable
92113,11.805,3.829,30.919,Rate may be unstable
92114,8.719,2.732,21.231,Rate may be unstable
92115,10.975,3.682,31.204,Rate may be unstable
92116,0,,,Not applicable
92117,1.514,0.038,13.986,Rate is unstable interpret with caution
92118,13.06,2.126,46.762,Rate is unstable interpret with caution
92119,5.684,0.669,33.365,Rate is unstable interpret with caution
92120,3.058,0.077,29.986,Rate is unstable interpret with caution
92121,0,,,Not applicable
92122,3.27,0.24,25.63,Rate is unstable interpret with caution
92123,1.811,0.046,25.907,Rate is unstable interpret with caution
92124,9.767,1.164,49.738,Rate is unstable interpret with caution
92126,6.402,2.039,17.579,Rate may be unstable
92127,1.93,0.049,17.674,Rate is unstable interpret with caution
92128,10.727,3.358,28.133,Rate may be unstable
92129,1.539,0.039,16.534,Rate is unstable interpret with caution
92130,11.501,2.702,45.926,Rate is unstable interpret with caution
92131,4.418,0.526,23.708,Rate is unstable interpret with caution
92134,0,,,Not applicable
92135,0,,,Not applicable
92136,0,,,Not applicable
92139,0,,,Not applicable
92140,0,,,Not applicable
92145,0,,,Not applicable
92152,0,,,Not applicable
92154,1.311,0.033,8.63,Rate is unstable interpret with caution
92155,0,,,Not applicable
92173,6.973,0.763,29.901,Rate is unstable interpret with caution
92536,67.611,1.712,448.007,Rate is unstable interpret with caution
92561,0,,,Not applicable
92590,0,,,Not applicable
92592,3.032,0.364,12.885,Rate is unstable interpret with caution
92672,14.338,3.847,38.54,Rate is unstable interpret with caution
California,4.87,4.66,5.09,Rate is stable
San Diego,7.1,6.24,8.062,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Public Health - Vital Records and Statistic Division - Multiple Cause of Death and California Comprehensive Death Files,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
