San Mateo Deaths - by Zip Code 2019,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94002,2.691,0.068,23.427,Rate is unstable interpret with caution
94005,10.144,0.257,527.074,Rate is unstable interpret with caution
94010,16.986,6.189,40.935,Rate may be unstable
94014,8.533,2.221,24.902,Rate is unstable interpret with caution
94015,3.56,0.405,15.45,Rate is unstable interpret with caution
94019,13.301,1.452,54.298,Rate is unstable interpret with caution
94020,25.306,0.641,2484.205,Rate is unstable interpret with caution
94021,0,,,Not applicable
94025,12.052,3.873,31.238,Rate may be unstable
94027,0,,,Not applicable
94028,0,,,Not applicable
94030,12.893,2.604,44.338,Rate is unstable interpret with caution
94038,0,,,Not applicable
94044,7.343,1.268,25.964,Rate is unstable interpret with caution
94060,0,,,Not applicable
94061,6.565,1.314,23.105,Rate is unstable interpret with caution
94062,8.741,1.059,36.351,Rate is unstable interpret with caution
94063,13.424,3.656,44.133,Rate is unstable interpret with caution
94065,3.661,0.093,65.489,Rate is unstable interpret with caution
94066,3.826,0.462,17.879,Rate is unstable interpret with caution
94070,6.567,0.649,33.684,Rate is unstable interpret with caution
94074,0,,,Not applicable
94080,11.373,4.389,24.911,Rate may be unstable
94128,0,,,Not applicable
94303,11.806,4.31,27.511,Rate may be unstable
94401,5.143,0.583,23.476,Rate is unstable interpret with caution
94402,4.584,0.116,31.001,Rate is unstable interpret with caution
94403,11.078,3.967,28.376,Rate may be unstable
94404,2.077,0.053,22.103,Rate is unstable interpret with caution
California,7.905,7.631,8.186,Rate is stable
San Mateo,7.87,6.053,10.125,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Public Health - Vital Records and Statistic Division - Multiple Cause of Death and California Comprehensive Death Files,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
