Sacramento Deaths - by Zip Code 2022,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94571,110.943,10.391,472.067,Rate is unstable interpret with caution
95608,20.941,9.964,40.167,Rate may be unstable
95610,20.29,9.013,41.745,Rate may be unstable
95615,0,,,Not applicable
95621,18.399,7.214,40.678,Rate may be unstable
95624,1.759,0.045,10.842,Rate is unstable interpret with caution
95626,0,,,Not applicable
95628,14.208,4.311,36.234,Rate may be unstable
95630,5.838,1.541,16.034,Rate is unstable interpret with caution
95632,30.422,14.287,57.997,Rate may be unstable
95638,0,,,Not applicable
95641,0,,,Not applicable
95652,125.204,3.17,1728.176,Rate is unstable interpret with caution
95655,28.059,0.71,428.314,Rate is unstable interpret with caution
95660,29.297,13.215,58.783,Rate may be unstable
95662,6.547,0.792,26.127,Rate is unstable interpret with caution
95670,14.591,6.34,30.258,Rate may be unstable
95673,8.555,0.217,49.869,Rate is unstable interpret with caution
95678,25.596,13.046,46.53,Rate is stable
95683,6.352,0.161,258.053,Rate is unstable interpret with caution
95690,0,,,Not applicable
95693,0,,,Not applicable
95742,16.253,1.572,100.318,Rate is unstable interpret with caution
95757,2.232,0.057,13.286,Rate is unstable interpret with caution
95758,7.039,2.227,17.77,Rate may be unstable
95811,0,,,Not applicable
95814,50.399,14.633,288.915,Rate may be unstable
95815,31.345,12.815,83.846,Rate may be unstable
95816,39.869,13.462,147.584,Rate may be unstable
95817,20.461,4.059,88.968,Rate is unstable interpret with caution
95818,11.625,2.106,54.442,Rate is unstable interpret with caution
95819,6.11,0.155,41.616,Rate is unstable interpret with caution
95820,37.07,19.174,66.408,Rate is stable
95821,12.989,4.064,35.127,Rate may be unstable
95822,9.468,2.529,25.737,Rate is unstable interpret with caution
95823,16.874,8.647,30.886,Rate is stable
95824,21.743,7.702,50.595,Rate may be unstable
95825,16.683,6.304,40.261,Rate may be unstable
95826,26.417,12.215,51.722,Rate may be unstable
95827,14.688,2.802,46.815,Rate is unstable interpret with caution
95828,15.932,7.257,31.129,Rate may be unstable
95829,11.959,2.445,43.191,Rate is unstable interpret with caution
95830,0,,,Not applicable
95831,14.627,4.605,36.237,Rate may be unstable
95832,23.759,0.602,455.422,Rate is unstable interpret with caution
95833,24.101,11.345,50.903,Rate may be unstable
95834,17.227,5.307,48.644,Rate may be unstable
95835,8.174,0.8,34.224,Rate is unstable interpret with caution
95837,0,,,Not applicable
95838,32.764,17.346,58.154,Rate is stable
95841,9.318,1.112,45.523,Rate is unstable interpret with caution
95842,11.628,3.136,33.972,Rate is unstable interpret with caution
95843,7.583,1.968,28.529,Rate is unstable interpret with caution
95864,0,,,Not applicable
California,18.66,18.23,19.098,Rate is stable
Sacramento,14.898,13.023,16.985,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Public Health - Vital Records and Statistic Division - Multiple Cause of Death and California Comprehensive Death Files,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
