Tehama Deaths - by Zip Code 2019,,,,
Any Opioid : Age-Adjusted Rate per 100k Residents,,,,Any Opioid : Age-Adjusted Rate per 100k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
95428,66.688,7.844,423.507,Rate is unstable interpret with caution
95963,0,,,Not applicable
95973,6.902,1.362,24.588,Rate is unstable interpret with caution
96021,0,,,Not applicable
96022,6.453,0.163,45.627,Rate is unstable interpret with caution
96035,0,,,Not applicable
96055,0,,,Not applicable
96059,0,,,Not applicable
96063,0,,,Not applicable
96075,0,,,Not applicable
96076,0,,,Not applicable
96080,2.716,0.069,23.582,Rate is unstable interpret with caution
California,7.905,7.631,8.186,Rate is stable
Tehama,1.018,1.11,14.04,Rate may be unstable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Public Health - Vital Records and Statistic Division - Multiple Cause of Death and California Comprehensive Death Files,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
